journal.title,count
Chinese journal of practical medicine,1
Techniques in Knee Surgery,1
Preventive Cardiology,1
International Journal of Therapy and Rehabilitation,1
Addictive Behaviors Reports,1
Statistical Science,1
BioNanoScience,1
European Journal of Cancer Prevention,1
Journal of Korean Society of Spine Surgery,1
Journal of the Korean Association of Oral and Maxillofacial Surgeons,1
Nippon Saikingaku Zasshi,1
The Family Journal,1
Women's Health,1
Respirology Case Reports,1
Frontiers in Communication,1
Asian Journal of Pediatric Nephrology,1
Translational Medicine,1
Clinical and Molecular Allergy,1
Journal of Pediatric Endoscopic Surgery,1
CIRP Annals,1
Journal of Clinical Neuromuscular Disease,1
Journal of Food Engineering,1
Molecular Ecology,1
Neuropathology,1
Community Dentistry And Oral Epidemiology,1
Journal of Computational and Nonlinear Dynamics,1
Case Reports in Ophthalmology,1
International Journal of Approximate Reasoning,1
Canadian Journal of Pain,1
Veterinary and Comparative Oncology,1
Journal of Nutrition & Intermediary Metabolism,1
DGNeurologie,1
Journal of Chemometrics,1
Conservation Physiology,1
Saúde e Sociedade,1
Indonesian Journal of Electrical Engineering and Computer Science,1
Point of Care The Journal of Near-Patient Testing & Technology,1
Prilozi,1
Journal of Neuromuscular Diseases,1
Wiener klinische Wochenschrift Education,1
Case Reports in Rheumatology,1
Veterinary Medicine and Science,1
Journal of the Korean Association of Pediatric Surgeons,1
Cardiology Plus,1
Journal of Muscle Foods,1
Addiction and Health,1
Universitas Odontologica,1
Hawaii Medical Journal,1
Journal of Trauma Management & Outcomes,1
2014 4th International Conference on Wireless Mobile Communication and Healthcare - Transforming Healthcare Through Innovations in Mobile and Wireless Technologies (MOBIHEALTH),1
Developmental Psychology,1
Neurobiology of Learning and Memory,1
Psycho-Oncologie,1
Reviews of Geophysics,1
Journal of Pharmacy Technology,1
The American Statistician,1
Japanese Journal of Ophthalmology,1
ARCHIVES OF CLINICAL AND EXPERIMENTAL MEDICINE,1
International Journal of Bipolar Disorders,1
Journal of Nursing Care Quality,1
Cumhuriyet Medical Journal,1
2010 4th International Conference on Bioinformatics and Biomedical Engineering,1
European Journal of Psychotraumatology,1
Doklady Biochemistry and Biophysics,1
SLAS TECHNOLOGY Translating Life Sciences Innovation,1
The Open Biomarkers Journal,1
Psychological Trauma Theory Research Practice and Policy,1
Inorganic Chemistry,1
Allergologia et Immunopathologia,1
Journal of the American Philosophical Association,1
Messenger of Anesthesiology and Resuscitation,1
Revue d'Epidémiologie et de Santé Publique,1
Corrosion,1
NeuroToxicology,1
Current Diabetes Reviews,1
Progress in Materials Science,1
Conservation Biology,1
Journal of Clinical Psychology in Medical Settings,1
Journal of International Society of Preventive and Community Dentistry,1
Luminescence,1
Infant Mental Health Journal,1
BioResearch Open Access,1
UroToday International Journal,1
Revista Colombiana de Cancerología,1
Journal of Bio-X Research,1
Chemistry - An Asian Journal,1
US Cardiology Review,1
Journal of Histotechnology,1
Translational Neuroscience,1
Urology Case Reports,1
International Journal of Arrhythmia,1
Infectious Disorders - Drug Targets,1
Procedia Engineering,1
ACS Biomaterials Science & Engineering,1
Mathematical Models and Methods in Applied Sciences,1
Journal of Dentistry of Tehran University of Medical Sciences,1
Journal of Nuclear Medicine Technology,1
Spinal Cord Series and Cases,1
Translational Metabolic Syndrome Research,1
Family Medicine,1
Social Cognitive and Affective Neuroscience,1
Sri Lankan Journal of Infectious Diseases,1
Epigenomes,1
Blood Cancer Journal,1
International Journal of Applied and Computational Mathematics,1
Molecular Therapy - Methods & Clinical Development,1
Biopolymers,1
APCBEE Procedia,1
European Journal of Histochemistry,1
Mechanism and Machine Theory,1
BrJP,1
Visual Neuroscience,1
Nordisk Sygeplejeforskning,1
European Respiratory & Pulmonary Diseases,1
Biomicrofluidics,1
Medical Education,1
The Senior Care Pharmacist,1
Annals of Transplantation,1
Advances in Emergency Medicine,1
European Journal of Organic Chemistry,1
Neurosurgery Quarterly,1
Nursing Practice Today,1
Journal of Contingencies and Crisis Management,1
Critical Care Explorations,1
American Journal of Orthopsychiatry,1
Pediatric Obesity,1
Fluids and Barriers of the CNS,1
Minerva Pediatrica,1
Community Mental Health Journal,1
International Journal of Reproductive Medicine,1
Case Reports in Radiology,1
International Journal of Psychiatry in Clinical Practice,1
Journal of Orthodontics,1
Big Data & Information Analytics,1
Journal of Environmental Quality,1
Journal of Translational Critical Care Medicine,1
The Journal of Comparative Neurology,1
Russian Journal of Infection and Immunity,1
MEHDI ophthalmology journal,1
Ambulatory Anesthesia,1
Nursing Forum,1
Chemical Papers,1
Annals of Thoracic and Cardiovascular Surgery,1
Research Ideas and Outcomes,1
Journal of Population Therapeutics and Clinical Pharmacology,1
Parasite Immunology,1
Journal of Marmara University Institute of Health Sciences,1
Journal of Community Medicine & Health Education,1
"Optoelectronics, Instrumentation and Data Processing",1
Ecotoxicology and Environmental Safety,1
Critical Social Policy,1
Iranian Journal of Microbiology,1
ImmunoHorizons,1
AIDS and Behavior,1
Journal of Cognitive Enhancement,1
African Journal of Laboratory Medicine,1
Addiction Biology,1
Indian Journal of Cancer,1
Aktuelle Neurologie,1
Biology Bulletin Reviews,1
Global Health Science and Practice,1
昭和医学会雑誌,1
Enfermería Intensiva,1
Bioengineering & Translational Medicine,1
Toxicological and Environmental Chemistry,1
Advances in Digestive Medicine,1
Clinical Parkinsonism & Related Disorders,1
Photobiomodulation Photomedicine and Laser Surgery,1
Clinical and Experimental Otorhinolaryngology,1
Malaysian Journal of Medical Sciences,1
Journal of Medical Sciences,1
Substance Abuse Research and Treatment,1
Childhood Kidney Diseases,1
Journal de Traumatologie du Sport,1
International Journal of Medical Students,1
Thyroid Research,1
Advances in Anesthesia,1
Current Directions in Psychological Science,1
Egyptian Journal of Ear Nose Throat and Allied Sciences,1
Annales Médico-psychologiques revue psychiatrique,1
Medical Archives,1
2011 IEEE Nuclear Science Symposium Conference Record,1
Frontiers of Agriculture in China,1
Journal of Cranio-Maxillary Diseases,1
Journal of Bioscience and Bioengineering,1
Optometry Open Access,1
Russian Journal of Pediatric Surgery,1
Biological Reviews,1
Journal of Indian Society of Pedodontics and Preventive Dentistry,1
Journal of Pregnancy and Child Health,1
Anwer Khan Modern Medical College Journal,1
The International Journal of Human Resource Management,1
Gazzetta Medica Italiana Archivio per le Scienze Mediche,1
Advances in Pediatrics,1
NPG Asia Materials,1
Jundishapur Journal of Microbiology,1
Cancer Prevention Research,1
Pediatric Physical Therapy,1
Gastrointestinal Cancer Targets and Therapy,1
Journal of Periodontal Research,1
"Allergy, Asthma & Clinical Immunology",1
Journal of Indian Society of Periodontology,1
Journal of Informetrics,1
Journal of Cardiac Critical Care TSS,1
Food and Nutrition Sciences,1
Japanese Journal of Infection Prevention and Control,1
Journal of Chitwan Medical College,1
African Journal of Pharmacy and Pharmacology,1
Journal of Taibah University Medical Sciences,1
EMC - Oto-rhino-laryngologie,1
Journal of Endodontics,1
Computational Statistics,1
Annales d Otolaryngologie et de Chirurgie Cervico-Faciale,1
Applied Neuropsychology,1
Infant Behavior and Development,1
Biomedical Materials,1
Environmental Health and Preventive Medicine,1
International Journal of Infertility & Fetal Medicine,1
Alzheimer's & Dementia,1
Irish Journal of Psychological Medicine,1
Journal of Industrial and Engineering Chemistry,1
Journal of virus eradication,1
Neurotoxicology and Teratology,1
Journal of Transport Geography,1
International Journal of Diabetes in Developing Countries,1
Postgraduate Obstetrics & Gynecology,1
Regenerative Biomaterials,1
Neuronal Signaling,1
Neonatal Network The Journal of Neonatal Nursing,1
Review Journal of Autism and Developmental Disorders,1
Journal of Inflammatory Bowel Diseases & Disorders,1
Journal of Radiological Protection,1
Biosurface and Biotribology,1
European Journal of Public Health,1
Biosensors,1
Journal of Biological Dynamics,1
Birth Defects Research Part B Developmental and Reproductive Toxicology,1
World Journal of Neuroscience,1
Pediatric Cardiology and Cardiac Surgery,1
Ontario health technology assessment series,1
IEEE Transactions on Industrial Informatics,1
Revista Pan-Amazônica de Saúde,1
The Egyptian Journal of Internal Medicine,1
Journal of Pediatric Neuropsychology,1
Logopedics Phoniatrics Vocology,1
Geriatric Orthopaedic Surgery & Rehabilitation,1
Molecular Breeding,1
Proceedings of the Human Factors and Ergonomics Society Annual Meeting,1
Kansenshogaku zasshi,1
Separations,1
Clinical Infection in Practice,1
The Journal of Poultry Science,1
Thermochimica Acta,1
Journal of Global Health,1
The Egyptian Journal of Otolaryngology,1
Gaceta Médica de Bilbao,1
Journal of Neurological Disorders,1
South African Journal of Surgery,1
ChemPlusChem,1
Thoracic Cancer,1
Bone and Joint 360,1
Clinical Skin Cancer,1
Médecine Palliative,1
Journal of Forensic Odonto-Stomatology,1
CNS & Neurological Disorders - Drug Targets,1
Paidéia (Ribeirão Preto),1
Modern medical technologies,1
Laterality Asymmetries of Body Brain and Cognition,1
Health Outcomes Research in Medicine,1
Annual Review of Vision Science,1
GeroPsych,1
Anxiety Stress & Coping,1
Orthopedic & Muscular System,1
British Journal of Special Education,1
Journal of Pharmaceutical Negative Results,1
Adipositas - Ursachen Folgeerkrankungen Therapie,1
Molecular Diversity,1
Journal of Quantitative Spectroscopy and Radiative Transfer,1
Academic Pathology,1
Bijblijven,1
Notulae Botanicae Horti Agrobotanici Cluj-Napoca,1
Protein and Peptide Letters,1
SAGE Open Medical Case Reports,1
Journal of King Saud University - Computer and Information Sciences,1
EMC - Medicina Riabilitativa,1
The Egyptian Journal of Hospital Medicine,1
International Journal of Telemedicine and Applications,1
Journal of Veterinary Research,1
Integrative Medicine,1
Behavioral Sleep Medicine,1
Journal of National Institute of Neurosciences Bangladesh,1
Trauma Violence & Abuse,1
Journal of Integrative Oncology,1
Case Reports in Ophthalmological Medicine,1
International Journal of Blood Research and Disorders,1
Journal of Electrical and Computer Engineering,1
Appetite,1
Neuro-Oncology Advances,1
Journal of Sport and Health Science,1
Microbiology Insights,1
AJSP Review and Reports,1
The Science of Nature,1
Pediatric Infection & Vaccine,1
Clinical Cosmetic and Investigational Dermatology,1
Cold Spring Harbor Symposia on Quantitative Biology,1
Ginecologia ro,1
Journal of the Korean Data and Information Science Society,1
IEEE Geoscience and Remote Sensing Letters,1
Journal of Hematopathology,1
Catalysts,1
Cuadernos de Medicina Forense,1
Assessment,1
South Asian Journal of Cancer,1
Biomedical Engineering Letters,1
International Journal on Disability and Human Development,1
Animal Production Science,1
Korean Journal of Clinical Pharmacy,1
Journal of Climate,1
Gerontology & Geriatrics Education,1
Open Journal of Stomatology,1
Clinical Psychology & Psychotherapy,1
The Journal of Korean Academic Society of Nursing Education,1
Orthopedics & Traumatology,1
Analog Integrated Circuits and Signal Processing,1
Computer Methods in Applied Mechanics and Engineering,1
Journal of Pharmacology and Pharmacotherapeutics,1
Journal of Otolaryngology and Rhinology,1
Journal of Complementary and Integrative Medicine,1
Beyond Rheumatology,1
Healthcare Technology Letters,1
Cardiovascular Intervention and Therapeutics Japanese Edition,1
Inmunología,1
Clinical Nephrology - Case Studies,1
Current Opinion in Structural Biology,1
Applied Optics,1
Safety Science,1
Strategies in Trauma and Limb Reconstruction,1
Journal of Stroke,1
International Journal of Organ Transplantation Medicine,1
Kansas Journal of Medicine,1
Pulse,1
Journal of Vibration and Control,1
Cogent Medicine,1
Pediatric Emergency Medicine Journal,1
Tijdschrift Voor Kindergeneeskunde,1
Polymer Degradation and Stability,1
International Journal of Phonosurgery & Laryngology,1
World Journal of Clinical Pediatrics,1
Anales de la Facultad de Ciencias Médicas (Asunción),1
Journal of Experimental Psychology General,1
Journal of Psoriasis and Psoriatic Arthritis,1
Journal of Molecular and Genetic Medicine,1
Journal of the Ergonomics Society of Korea,1
Respiratory Medicine Case Reports,1
International Forum of Allergy & Rhinology,1
Air Medical Journal,1
Ain Shams Journal of Forensic Medicine and Clinical Toxicology,1
World Journal of Cancer Research,1
Veterinary Pathology,1
日本外傷学会雑誌,1
Journal of Menopausal Medicine,1
Critical Reviews in Biotechnology,1
VOLUNTAS: International Journal of Voluntary and Nonprofit Organizations,1
Archives of Craniofacial Surgery,1
BMJ Neurology Open,1
Science China Chemistry,1
International Journal of Health Governance,1
Nanotechnology,1
Journal of Alcoholism and Drug Dependence,1
Caspian Journal of Internal Medicine,1
Behavioural Neurology,1
Virus Genes,1
Connective Tissue Research,1
Nursing in Critical Care,1
Acta Veterinaria Hungarica,1
Canadian Pharmacists Journal / Revue des Pharmaciens du Canada,1
Revista da Escola de Enfermagem da USP,1
Dermatology Research and Practice,1
Indonesian Journal of Obstetrics and Gynecology,1
Maternal and Child Nutrition,1
Dentistry Journal,1
Current Opinion in Behavioral Sciences,1
Safety,1
BMC Clinical Pathology,1
Alzheimer's & Dementia Diagnosis Assessment & Disease Monitoring,1
SDÜ Sağlık Bilimleri Dergisi,1
Pediatric Oncall,1
International Journal of Biomathematics,1
Journal of Occupational Medicine and Toxicology,1
Japanese Dental Science Review,1
Revista de Logopedia Foniatría y Audiología,1
Sādhanā,1
Photosynthesis Research,1
Advances in Atmospheric Sciences,1
Chinese journal of ocular trauma and occupational eye disease,1
European Journal of Pediatric Surgery,1
Current Opinion in Virology,1
Japanese Journal of Cardiovascular Surgery,1
Asian/Pacific Island Nursing Journal,1
Asian Journal of Oncology,1
Journal of Applied Developmental Psychology,1
Industrial & Engineering Chemistry Research,1
Journal of Physical Therapy Education,1
Biomedicine & Preventive Nutrition,1
Journal of Alzheimer’s Disease & Parkinsonism,1
Health Renaissance,1
Strength and Conditioning Journal,1
Annales d Urologie,1
The Korean Journal of Oral and Maxillofacial Pathology,1
Polish Hyperbaric Research,1
Nanoscale Research Letters,1
Journal of Bioactive and Compatible Polymers,1
