year,publisher,id,issn,journal.id,journal.title
2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1061515023,"['1545-5955', '1558-3783']",jour.1034081,IEEE Transactions on Automation Science and Engineering
2011,Elsevier,pub.1028820027,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2011,Elsevier,pub.1010583311,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2011,Iron and Steel Institute of Japan,pub.1008559113,"['0915-1559', '1347-5460']",jour.1137034,ISIJ International
2011,Elsevier,pub.1047977221,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2011,Royal Society of Chemistry (RSC),pub.1012358803,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2011,Royal Society of Chemistry (RSC),pub.1050790038,"['1473-0197', '1473-0189']",jour.1029977,Lab on a Chip
2011,Elsevier,pub.1048428598,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2011,Elsevier,pub.1028619707,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2011,Elsevier,pub.1008766562,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2011,Royal Society of Chemistry (RSC),pub.1052681118,"['2040-3364', '2040-3372']",jour.1043052,Nanoscale
2011,"SPIE, the international society for optics and photonics",pub.1044457186,"['1083-3668', '1560-2281']",jour.1115330,Journal of Biomedical Optics
2011,Elsevier,pub.1002223355,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2011,Elsevier,pub.1053266802,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2011,Royal Society of Chemistry (RSC),pub.1003649454,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2011,Royal Society of Chemistry (RSC),pub.1002014464,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2011,Royal Society of Chemistry (RSC),pub.1031852241,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2011,Royal Society of Chemistry (RSC),pub.1001218390,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2011,Elsevier,pub.1001671927,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2011,Royal Society of Chemistry (RSC),pub.1021265814,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2011,Royal Society of Chemistry (RSC),pub.1037941779,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2010,Wiley,pub.1050897980,"['1612-8850', '1612-8869']",jour.1038269,Plasma Processes and Polymers
2010,IOP Publishing,pub.1058202574,"['1064-5616', '1468-4802']",jour.1137797,Sbornik Mathematics
2010,Springer Nature,pub.1042636303,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2010,SAGE Publications,pub.1065258203,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2010,Wiley,pub.1018288291,"['0021-8847', '1365-2672']",jour.1041460,Journal of Applied Microbiology
2010,Springer Nature,pub.1042390499,"['1385-0172', '1572-9656']",jour.1135920,"Mathematical Physics, Analysis and Geometry"
2010,SAGE Publications,pub.1065258185,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2010,Elsevier,pub.1049731266,"['0167-577X', '1873-4979']",jour.1042608,Materials Letters
2010,Elsevier,pub.1051884441,"['0030-4018', '1873-0310']",jour.1120988,Optics Communications
2010,Elsevier,pub.1009614593,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,Wiley,pub.1025471992,"['0021-8847', '1365-2672']",jour.1041460,Journal of Applied Microbiology
2010,IOP Publishing,pub.1008522332,"['1751-8113', '1361-6447', '1751-8121']",jour.1084797,Journal of Physics A: Mathematical and Theoretical
2010,Copernicus Publications,pub.1037607849,"['1867-1381', '1867-8548']",jour.1049386,Atmospheric Measurement Techniques Discussions
2010,Wiley,pub.1025607065,"['0006-3592', '1097-0290']",jour.1081617,Biotechnology and Bioengineering
2010,Springer Nature,pub.1028470650,"['0256-1115', '1975-7220']",jour.1046991,Korean Journal of Chemical Engineering
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061766709,"['0093-3813', '1939-9375']",jour.1031080,IEEE Transactions on Plasma Science
2010,Springer Nature,pub.1017713551,"['0021-9037', '1573-8647']",jour.1005931,Journal of Applied Spectroscopy
2010,Elsevier,pub.1045048120,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2010,Springer Nature,pub.1021457983,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2010,Elsevier,pub.1050137894,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2010,Elsevier,pub.1017022212,"['0167-9317', '1873-5568']",jour.1044682,Microelectronic Engineering
2010,Elsevier,pub.1040580141,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,Wiley,pub.1013642262,"['1438-1656', '1527-2648']",jour.1043951,Advanced Engineering Materials
2010,Elsevier,pub.1001997420,['1827-2452'],jour.1145789,Italian Oral Surgery
2010,Springer Nature,pub.1028092000,"['1434-6060', '1434-6079']",jour.1295077,The European Physical Journal D
2010,"SPIE, the international society for optics and photonics",pub.1029599077,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2010,Emerald,pub.1027622887,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2010,ASME International,pub.1062142541,"['1087-1357', '1528-8935']",jour.1137193,Journal of Manufacturing Science and Engineering
2010,Elsevier,pub.1016935259,"['0956-7135', '1873-7129']",jour.1100505,Food Control
2010,Elsevier,pub.1020162102,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2010,Elsevier,pub.1033740907,['1875-5372'],jour.1283774,Rare Metal Materials and Engineering
2010,Mary Ann Liebert,pub.1059316985,"['1937-3368', '1937-3376']",jour.1039654,Tissue Engineering Part B Reviews
2010,Springer Nature,pub.1038426727,"['0018-0238', '0246-0211', '1424-0637', '1424-0661']",jour.1297524,Annales Henri Poincaré
2010,Springer Nature,pub.1009770419,"['0946-2171', '1432-0649']",jour.1312262,Applied Physics B
2010,IOP Publishing,pub.1015764607,"['0960-1317', '1361-6439']",jour.1035150,Journal of Micromechanics and Microengineering
2010,The Optical Society,pub.1049745327,['2156-7085'],jour.1044173,Biomedical Optics Express
2010,Elsevier,pub.1004972173,"['0260-8774', '1873-5770']",jour.1127677,Journal of Food Engineering
2010,Springer Nature,pub.1032126746,"['1618-2642', '1618-2650']",jour.1358693,Analytical and Bioanalytical Chemistry
2010,Taylor & Francis,pub.1052079314,"['1066-7857', '1572-8765', '1753-5557']",jour.1357586,Advanced Performance Materials
2010,Elsevier,pub.1021915444,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,AIP Publishing,pub.1057959591,"['0034-6748', '1089-7623']",jour.1018818,Review of Scientific Instruments
2010,Springer Nature,pub.1001773131,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2010,Emerald,pub.1002209675,"['0144-5154', '1758-4078']",jour.1137458,Assembly Automation
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061766378,"['0093-3813', '1939-9375']",jour.1031080,IEEE Transactions on Plasma Science
2010,Springer Nature,pub.1016736731,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2010,Elsevier,pub.1008899373,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,Elsevier,pub.1030378854,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,American Physical Society (APS),pub.1060740921,"['2470-0045', '2470-0053', '1539-3755', '1550-2376']",jour.1312290,Physical Review E
2010,World Scientific Publishing,pub.1063000003,"['0219-581X', '1793-5350']",jour.1327427,International Journal of Nanoscience
2010,IOP Publishing,pub.1059125813,"['1009-0630', '2058-6272']",jour.1137588,Plasma Science and Technology
2010,Elsevier,pub.1016185040,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061307462,"['0018-9197', '1558-1713']",jour.1033319,IEEE Journal of Quantum Electronics
2010,Elsevier,pub.1036524982,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,University of South Bohemia in Ceske Budejovice -  Faculty of Health and Social Sciences,pub.1022524875,"['1214-021X', '1214-0287', '12140287']",jour.1033958,Journal of Applied Biomedicine
2010,IOP Publishing,pub.1036058777,"['0022-3727', '1361-6463']",jour.1054347,Journal of Physics D
2010,The Optical Society,pub.1065194127,['1094-4087'],jour.1030495,Optics Express
2010,AIP Publishing,pub.1057955995,"['0003-6951', '1077-3118']",jour.1125016,Applied Physics Letters
2010,MDPI,pub.1053400872,['1996-1944'],jour.1044868,Materials
2010,Copernicus Publications,pub.1010374229,['1867-8610'],jour.1284710,Atmospheric Measurement Techniques Discussions
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061618842,"['0093-9994', '1939-9367']",jour.1033662,IEEE Transactions on Industry Applications
2010,Springer Nature,pub.1033760265,"['0723-4864', '1432-1114']",jour.1042183,Experiments in Fluids
2010,Elsevier,pub.1004389739,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2010,Elsevier,pub.1043537654,"['0921-3449', '1879-0658']",jour.1135211,Resources Conservation and Recycling
2010,The Optical Society,pub.1065173191,"['0740-3224', '1520-8540']",jour.1312240,Journal of the Optical Society of America B
2010,IOP Publishing,pub.1017293706,"['0957-0233', '1361-6501']",jour.1055181,Measurement Science and Technology
2010,Ukrinformnauka,pub.1067796917,['1608-1021'],jour.1158726,Uspehi Fiziki Metallov
2010,Springer Nature,pub.1022835564,"['0378-620X', '1420-8989']",jour.1136245,Integral Equations and Operator Theory
2010,Elsevier,pub.1003206547,"['0928-4931', '1873-0191']",jour.1040557,Materials Science and Engineering C
2010,Elsevier,pub.1012018726,['0261-3069'],jour.1328589,Materials & Design
2010,Elsevier,pub.1027657442,"['1364-6826', '1879-1824']",jour.1137251,Journal of Atmospheric and Solar-Terrestrial Physics
2010,The Optical Society,pub.1065124988,"['0003-6935', '1539-4522']",jour.1327376,Applied Optics
2010,The Optical Society,pub.1065124977,"['0003-6935', '1539-4522']",jour.1327376,Applied Optics
2010,The Optical Society,pub.1065125832,"['0003-6935', '1539-4522']",jour.1327376,Applied Optics
2010,Springer Nature,pub.1035817907,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2010,SAGE Publications,pub.1064450420,"['0954-4062', '2041-2983']",jour.1137174,Proceedings of the Institution of Mechanical Engineers Part C Journal of Mechanical Engineering Science
2010,Japan Society of Applied Physics,pub.1063084834,"['0021-4922', '1347-4065']",jour.1312269,Japanese Journal of Applied Physics
2010,Elsevier,pub.1005629774,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,"SPIE, the international society for optics and photonics",pub.1035548736,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2010,"SPIE, the international society for optics and photonics",pub.1036434162,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2010,De Gruyter,pub.1010246047,"['0033-4545', '1365-3075']",jour.1017914,Pure and Applied Chemistry
2010,MDPI,pub.1023953988,"['1424-6783', '1422-0067']",jour.1028874,International Journal of Molecular Sciences
2010,Science Alert,pub.1014800461,['1996-3394'],jour.1154428,Asian Journal of Materials Science
2010,IOP Publishing,pub.1047197089,"['0963-0252', '1361-6595']",jour.1051195,Plasma Sources Science and Technology
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061371056,"['1041-1135', '1941-0174']",jour.1033557,IEEE Photonics Technology Letters
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061766317,"['0093-3813', '1939-9375']",jour.1031080,IEEE Transactions on Plasma Science
2010,Elsevier,pub.1020263551,"['0894-1777', '1879-2286']",jour.1137241,Experimental Thermal and Fluid Science
2010,Springer Nature,pub.1028328226,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2010,Pleiades Publishing,pub.1034740872,"['1054-660X', '1555-6611']",jour.1030496,Laser Physics
2010,Elsevier,pub.1044625750,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061766323,"['0093-3813', '1939-9375']",jour.1031080,IEEE Transactions on Plasma Science
2010,Elsevier,pub.1035022522,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2010,SAGE Publications,pub.1065258011,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2010,Springer Nature,pub.1003183333,"['0273-2289', '1559-0291']",jour.1086169,Applied Biochemistry and Biotechnology
2010,Wiley,pub.1041313183,"['1612-8850', '1612-8869', '16128869']",jour.1038269,Plasma Processes and Polymers
2010,Wiley,pub.1018584401,"['1612-8850', '1612-8869', '16128869']",jour.1038269,Plasma Processes and Polymers
2010,The Optical Society,pub.1065125089,"['0003-6935', '1539-4522']",jour.1327376,Applied Optics
2010,IOP Publishing,pub.1034229763,"['1751-8113', '1361-6447', '1751-8121']",jour.1084797,Journal of Physics A: Mathematical and Theoretical
2010,Elsevier,pub.1025143650,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,Institute of Electrical and Electronics Engineers (IEEE),pub.1061540269,"['2156-3950', '1558-0822', '1521-3331', '1557-9972']",jour.1033508,IEEE Transactions on Components Packaging and Manufacturing Technology
2010,Elsevier,pub.1004043523,"['0190-9622', '1097-6787']",jour.1089909,Journal of the American Academy of Dermatology
2010,Cambridge University Press (CUP),pub.1053940279,"['0305-0041', '1469-8064']",jour.1120096,Mathematical Proceedings of the Cambridge Philosophical Society
2010,Springer Nature,pub.1040921522,"['1861-6410', '1861-6429']",jour.1041191,International Journal of Computer Assisted Radiology and Surgery
2010,AIP Publishing,pub.1057934947,"['0003-6951', '1077-3118']",jour.1125016,Applied Physics Letters
2010,Wiley,pub.1036142133,"['0887-6266', '1099-0488', '10990488']",jour.1312334,Journal of Polymer Science Part B Polymer Physics
2010,Elsevier,pub.1028378027,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2010,Elsevier,pub.1051923735,"['2193-0635', '2193-0643', '1615-1615']",jour.1294885,Photonics and Lasers in Medicine
2010,Springer Nature,pub.1035362201,"['2095-9273', '2095-9281', '1001-6538', '1861-9541']",jour.1051679,Science Bulletin
2010,SAGE Publications,pub.1065257967,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2010,SAGE Publications,pub.1065257977,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2010,Emerald,pub.1018163492,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2010,Wiley,pub.1008245946,"['1612-8850', '1612-8869', '16128869']",jour.1038269,Plasma Processes and Polymers
2010,Pleiades Publishing,pub.1024226447,"['1054-660X', '1555-6611']",jour.1030496,Laser Physics
2010,AIP Publishing,pub.1057928158,"['0021-8979', '1089-7550']",jour.1077136,Journal of Applied Physics
2010,Springer Nature,pub.1041996275,"['1059-9630', '1544-1016']",jour.1136229,Journal of Thermal Spray Technology
2010,Wiley,pub.1032476024,"['1613-7728', '1863-9119', '18639119']",jour.1138822,Laser Technik Journal
2010,Elsevier,pub.1050033563,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,Springer Nature,pub.1021681525,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2010,Mary Ann Liebert,pub.1059315300,"['1937-3341', '1937-335X']",jour.1039653,Tissue Engineering Part A
2010,SAGE Publications,pub.1063622186,"['0021-9983', '1530-793X']",jour.1041779,Journal of Composite Materials
2010,Elsevier,pub.1026426330,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2010,Wiley,pub.1026459161,"['1549-3296', '1552-4965']",jour.1034618,Journal of Biomedical Materials Research Part A
2010,Royal Society of Chemistry (RSC),pub.1023218291,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2010,Royal Society of Chemistry (RSC),pub.1045108304,"['1473-0197', '1473-0189']",jour.1029977,Lab on a Chip
2010,Elsevier,pub.1020219235,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2010,OMICS International,pub.1072444796,"['2090-5017', '2090-5025', '2090-5033']",jour.1045047,Bioceramics Development and Applications
2010,Royal Society of Chemistry (RSC),pub.1052699561,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2010,OMICS International,pub.1072444809,"['2090-5017', '2090-5025', '2090-5033']",jour.1045047,Bioceramics Development and Applications
