aff_id,aff_name,aff_city,aff_city_id,aff_country,aff_country_code,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
,"Department of Pediatric Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1085051580,ur.0605712636.64,Scott A,Armstrong
,"Department of Pediatric Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1085051580,ur.01352743473.35,Leandro,Cerchietti
,"Division of Hematology, Brigham and Woman's Hospital, Boston, Massachusetts, USA",,,,,,,pub.1085051580,,Benjamin L,Ebert
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.01221323701.86,Peter G,Hendrickson
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.01153333254.09,Jessie A,Doráis
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.01167335015.33,Edward J,Grow
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.0753542727.53,Candice L,Wike
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.015531651723.20,Bradley D,Weaver
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.0746770647.38,Christian,Pflueger
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.01313270303.67,David A,Nix
,"Department of Oncological Sciences, Huntsman Cancer Institute and Howard Hughes Medical Institute, Salt Lake City, Utah, USA",,,,,,,pub.1085101402,ur.01334377233.39,Bradley R,Cairns
,"Present addresses: Roche Sequencing Solutions Inc, Pleasanton, California, USA (R.O.D.); The Jackson Laboratory for Genomic Medicine, Farmington, Connecticut, USA (G.K.R.).",,,,,,,pub.1085212217,ur.01304062044.27,Richard O,Dannebaum
,"Present addresses: Roche Sequencing Solutions Inc, Pleasanton, California, USA (R.O.D.); The Jackson Laboratory for Genomic Medicine, Farmington, Connecticut, USA (G.K.R.).",,,,,,,pub.1085212217,ur.0726671610.60,Govindarajan,Kunde-Ramamoorthy
,"L. F. Lambert Spawn Co, Coatesville, Pennsylvania, USA",,,,,,,pub.1085212217,ur.0722030001.82,Andrii,Gryganskyi
,"Veterans Administration San Diego Healthcare System, San Diego, California, USA",,,,,,,pub.1085600484,ur.01143047214.87,Lucila,Ohno-Machado
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.07454351775.50,Carolina,Roselli
,"Department of Cardiology, Heart Centre, Copenhagen University Hospital, Rigshospitalet, Copenhagen, Denmark",,,,,,,pub.1084863147,ur.0664233776.78,Peter E,Weeke
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.01367042426.41,Martina,Müller-Nurasyid
,"Department of Medicine I, University Hospital Munich, Ludwig Maximilians University, Munich, Germany",,,,,,,pub.1084863147,ur.01367042426.41,Martina,Müller-Nurasyid
,"Institute for Stroke and Dementia Research, Klinikum der Universität München, Ludwig-Maximilians-Universität, Munich, Germany",,,,,,,pub.1084863147,ur.01023112716.27,Rainer,Malik
,"Cardiovascular Research Institute Basel, Basel, Switzerland",,,,,,,pub.1084863147,ur.0741021114.48,Stefanie,Aeschbacher
,"Department of Medicine I, University Hospital Munich, Ludwig Maximilians University, Munich, Germany",,,,,,,pub.1084863147,ur.01310624261.11,Sebastian,Clauss
,"INSERM U1219 (Bordeaux Population Health Centre), Bordeaux, France",,,,,,,pub.1084863147,ur.0737763537.61,Stephanie,Debette
,"INSERM U1219 (Bordeaux Population Health Centre), Bordeaux, France",,,,,,,pub.1084863147,,Ganesh,Chauhan
,"RIKEN Center for Integrative Medical Sciences, Yokohama, Japan",,,,,,,pub.1084863147,ur.016323146432.35,Michiaki,Kubo
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.01150447656.11,Siegfried,Perz
,"Fred Hutchinson Cancer Research Center, University of Washington, Seattle, Washington, USA",,,,,,,pub.1084863147,,Jeffrey,Haessler
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.0611237150.50,Melanie,Waldenberger
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.0611237150.50,Melanie,Waldenberger
,"Institute of Human Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.01362115623.21,Peter,Lichtner
,"Department of Clinical Physiology, Tampere University Hospital and University of Tampere School of Medicine, Tampere, Finland",,,,,,,pub.1084863147,ur.01335473265.62,Mika,Kähönen
,"Labormedizinisches Zentrum Dr. Risch, Schaan, Liechtenstein",,,,,,,pub.1084863147,ur.01173707176.96,Lorenz,Risch
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.01117072553.44,Annette,Peters
,"Department of Cardiology, Heart Hospital, Tampere University Hospital and University of Tampere School of Medicine, Tampere, Finland",,,,,,,pub.1084863147,ur.01300516035.03,Jussi,Hernesniemi
,"Department of Cardiology, Heart Hospital, Tampere University Hospital and University of Tampere School of Medicine, Tampere, Finland",,,,,,,pub.1084863147,,Markku,Eskola
,"Department of Cardiology, Heart Hospital, Tampere University Hospital and University of Tampere School of Medicine, Tampere, Finland",,,,,,,pub.1084863147,ur.0722177771.46,Kjell,Nikus
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.01047153214.68,Jennifer,Kriebel
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1084863147,ur.01047153214.68,Jennifer,Kriebel
,"Department of Medicine I, University Hospital Munich, Ludwig Maximilians University, Munich, Germany",,,,,,,pub.1084863147,ur.01034221256.17,Moritz F,Sinner
,"Institute for Stroke and Dementia Research, Klinikum der Universität München, Ludwig-Maximilians-Universität, Munich, Germany",,,,,,,pub.1084863147,ur.01134367124.36,Martin,Dichgans
,"Fred Hutchinson Cancer Research Center, University of Washington, Seattle, Washington, USA",,,,,,,pub.1084863147,ur.01022655174.11,Charles,Kooperberg
,"Department of Cardio-Thoracic Surgery, Heart Hospital, Tampere University Hospital and University of Tampere School of Medicine, Tampere, Finland",,,,,,,pub.1084863147,ur.0763705764.04,Jari,Laurikka
,"Cardiovascular Research Institute Basel, Basel, Switzerland",,,,,,,pub.1084863147,ur.01034450336.26,David,Conen
,"Durrer Center for Cardiogenetic Research, Amsterdam, the Netherlands",,,,,,,pub.1084863147,ur.016674701102.75,J Wouter,Jukema
,"Synlab Academy, Synlab Holding Deutschland GmbH, Mannheim and Augsburg, Germany",,,,,,,pub.1084863147,ur.01200771067.24,Winfried,März
,"Inspectorate of Health Care, Utrecht, the Netherlands",,,,,,,pub.1084863147,ur.0724723304.99,Bruno H,Stricker
,"Department of Medicine I, University Hospital Munich, Ludwig Maximilians University, Munich, Germany",,,,,,,pub.1084863147,ur.01073126776.18,Stefan,Kääb
,"DBN Plant Molecular Laboratory, National Botanic Gardens of Ireland, Dublin, Ireland",,,,,,,pub.1085209804,ur.01105167766.99,Colin T,Kelleher
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1085051707,ur.01273401363.65,Hannes,Helgason
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1085051707,ur.0773127601.34,Patrick,Sulem
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.01057061624.91,Eva,Albrecht
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.0655107625.86,Elisabeth,Altmaier
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.0655107625.86,Elisabeth,Altmaier
,"Centre for Cardiovascular Sciences, Queen's Medical Research Institute, University of Edinburgh, Royal Infirmary of Edinburgh, Edinburgh, UK",,,,,,,pub.1085051707,ur.016025313073.15,Katharina E,Schraut
,"Department of Gynaecology and Obstetrics, University Hospital Erlangen, Friedrich Alexander University Erlangen-Nuremberg, Erlangen, Germany",,,,,,,pub.1085051707,,Matthias W,Beckmann
,"Centro de Investigación en Red de Enfermedades Raras (CIBERER), Valencia, Spain",,,,,,,pub.1085051707,ur.01333446703.24,Javier,Benitez
,"Copenhagen General Population Study, Herlev Hospital, Copenhagen University Hospital, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1085051707,ur.01043635414.51,Stig E,Bojesen
,"Department of Clinical Biochemistry, Herlev Hospital, Copenhagen University Hospital, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1085051707,ur.01043635414.51,Stig E,Bojesen
,"Department of Gynaecology and Obstetrics, University Hospital Erlangen, Friedrich Alexander University Erlangen-Nuremberg, Erlangen, Germany",,,,,,,pub.1085051707,ur.012335771642.02,Peter A,Fasching
,"Department of Genetics, University of Groningen, University Medical Centre Groningen, Groningen, the Netherlands",,,,,,,pub.1085051707,ur.01344404521.43,Lude,Franke
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.0712635675.19,Harald,Grallert
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.0712635675.19,Harald,Grallert
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1085051707,ur.0637651205.48,Daniel F,Gudbjartsson
,"Cancer and Environment Group, Center for Research in Epidemiology and Population Health (CESP), INSERM, University Paris–Sud, University Paris–Saclay, Villejuif, France",,,,,,,pub.1085051707,ur.0750043301.69,Pascal,Guénel
,"Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1085051707,ur.01343345617.21,Hae Kyung,Im
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.013706140257.01,Christa,Meisinger
,"Institute of Human Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.015725517277.33,Thomas,Meitinger
,"Department of Obstetrics and Gynecology, Helsinki University Hospital, University of Helsinki, Helsinki, Finland",,,,,,,pub.1085051707,ur.01260477271.91,Heli,Nevanlinna
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.01117072553.44,Annette,Peters
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.01352171051.53,Konstantin,Strauch
,"Cancer and Environment Group, Center for Research in Epidemiology and Population Health (CESP), INSERM, University Paris–Sud, University Paris–Saclay, Villejuif, France",,,,,,,pub.1085051707,ur.01117105305.38,Thérèse,Truong
,"Laboratory of Cancer Genetics and Tumor Biology, Northern Finland Laboratory Centre NordLab, Oulu, Finland",,,,,,,pub.1085051707,ur.0657071261.03,Robert,Winqvist
,"Department of Endocrinology, University of Groningen, University Medical Centre Groningen, Groningen, the Netherlands",,,,,,,pub.1085051707,ur.013025111457.82,Bruce H R,Wolffenbuttel
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.011673465237.05,Christian,Gieger
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.011673465237.05,Christian,Gieger
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1085051707,ur.0741226643.71,Doris,Stöckl
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1085051707,ur.0667320121.72,Unnur,Thorsteindottir
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1085051707,ur.0723426172.10,Kari,Stefansson
,"International Institute of Tropical Agriculture (IITA), Ibadan, Nigeria",,,,,,,pub.1084860897,ur.0651751221.31,Ismail Y,Rabbi
,"International Institute of Tropical Agriculture (IITA), Ibadan, Nigeria",,,,,,,pub.1084860897,ur.01200543436.84,Chiedozie,Egesi
,"Department of Pediatric Neuro-Oncogenomics, German Cancer Consortium (DKTK) and German Cancer Research Center (DKFZ), Düsseldorf, Germany",,,,,,,pub.1084770546,ur.01001656432.42,Marc,Remke
,"Department of Pediatric Neuro-Oncogenomics, German Cancer Consortium (DKTK) and German Cancer Research Center (DKFZ), Düsseldorf, Germany",,,,,,,pub.1084770546,ur.0732164520.21,Daniel,Picard
,"Department of Pathology, Montreal Children's Hospital, McGill University Health Centre, Montreal, Quebec, Canada",,,,,,,pub.1084770546,ur.01132711351.52,Steffen,Albrecht
,"Institute of Neuropathology, University Medical Center, Hamburg-Eppendorf, Germany",,,,,,,pub.1084770546,ur.0657747327.23,Ulrich,Schüller
,"Pediatric Hematology and Oncology, University Medical Center, Hamburg-Eppendorf, Germany",,,,,,,pub.1084770546,ur.0657747327.23,Ulrich,Schüller
,"Department of Gynaecology and Obstetrics, University Hospital of Schleswig-Holstein, Campus Kiel, Christian Albrechts University Kiel, Kiel, Germany",,,,,,,pub.1084129162,ur.01037447526.08,Norbert,Arnold
,"Department of Gynecology and Obstetrics, Universtiy Hospital Erlangen, Friedrich Alexander University Erlangen-Nuremberg, Comprehensive Cancer Center Erlangen-Nuremberg, Erlangen, Germany",,,,,,,pub.1084129162,,Matthias W,Beckmann
,"Vanderbilt-Ingram Cancer Center, Vanderbilt School of Medicine, Nashville, Tennessee, USA",,,,,,,pub.1084129162,ur.01245147605.72,Alicia,Beeghly-Fadiel
,"Clinical Cancer Genetics for the City of Hope, Clinical Cancer Genetics Community Research Network, Duarte, California, USA",,,,,,,pub.1084129162,,Kenneth,Blankstein
,"Department of Medicine, Abramson Cancer Center, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA",,,,,,,pub.1084129162,ur.014560325653.59,Angela R,Bradbury
,"Clinical Cancer Genetics for the City of Hope, Clinical Cancer Genetics Community Research Network, Duarte, California, USA",,,,,,,pub.1084129162,,Terence,Cescon
,"Unité d'Oncogénétique, ICO–Centre René Gauducheau, Nantes, France",,,,,,,pub.1084129162,,Capucine,Delnatte
,"Department of Medicine, Abramson Cancer Center, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA",,,,,,,pub.1084129162,ur.01372667073.37,Susan M,Domchek
,"Department of Gynecology, Jena University Hospital–Friedrich Schiller University, Jena, Germany",,,,,,,pub.1084129162,ur.01012506634.74,Matthias,Dürst
,"Vanderbilt-Ingram Cancer Center, Vanderbilt School of Medicine, Nashville, Tennessee, USA",,,,,,,pub.1084129162,,Todd,Edwards
,"Oncogenetics Team, Institute of Cancer Research and Royal Marsden NHS Foundation Trust, Sutton, UK",,,,,,,pub.1084129162,,Ros,Eeles
,"Department of Oncology, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1084129162,ur.01120222461.92,Bent,Ejlertsen
,"Department of Biostatistics and Bioinformatics, Roswell Park Institute, Buffalo, New York, USA",,,,,,,pub.1084129162,,Kevin H,Eng
,"Department of Gynecology and Obstetrics, Universtiy Hospital Erlangen, Friedrich Alexander University Erlangen-Nuremberg, Comprehensive Cancer Center Erlangen-Nuremberg, Erlangen, Germany",,,,,,,pub.1084129162,,Peter A,Fasching
,"Department of Clinical Genetics, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1084129162,ur.0715131410.49,Anne-Marie,Gerdes
,"Center for Genomic Medicine, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1084129162,ur.016421067642.21,Thomas V O,Hansen
,"Department of Gynecology and Obstetrics, Universtiy Hospital Erlangen, Friedrich Alexander University Erlangen-Nuremberg, Comprehensive Cancer Center Erlangen-Nuremberg, Erlangen, Germany",,,,,,,pub.1084129162,ur.0746623111.51,Alexander,Hein
,"Institute of Genetic Medicine, Centre for Life, Newcastle-upon-Tyne Hospitals NHS Trust, Newcastle-upon-Tyne, UK",,,,,,,pub.1084129162,,Alex,Henderson
,"Department of Gynecology, Rigshospitalet, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1084129162,ur.01220147366.69,Claus K,Høgdall
,"Department of Gynaecology and Obstetrics, University Hospital Carl Gustav Carus, Technical University Dresden, Dresden, Germany",,,,,,,pub.1084129162,ur.0706713357.41,Karin,Kast
,"Department of Gynecology, Rigshospitalet, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1084129162,ur.015202745317.68,Susanne K,Kjaer
,"Hong Kong Hereditary Breast Cancer Family Registry, Hong Kong",,,,,,,pub.1084129162,ur.01265606610.67,Ava,Kwong
,"Public Health Division of Gipuzkoa, Regional Government of the Basque Country, Donostia–San Sebastian, Spain",,,,,,,pub.1084129162,ur.0775410252.83,Nerea,Larrañaga
,"CIBER of Epidemiology and Public Health, Madrid, Spain",,,,,,,pub.1084129162,ur.0775410252.83,Nerea,Larrañaga
,"Mines Paris Tech, Fontainebleau, France",,,,,,,pub.1084129162,ur.01027352377.02,Fabienne,Lesueur
,"Cancer Center Wolfsburg, Clinics of Gynaecology, Wolfsburg, Germany",,,,,,,pub.1084129162,ur.01076324472.62,Clemens,Liebrich
,"Vanderbilt-Ingram Cancer Center, Vanderbilt School of Medicine, Nashville, Tennessee, USA",,,,,,,pub.1084129162,ur.0647366501.90,Loren,Lipworth
,"Department of Gynecology, Juliane Marie Centre, Rigshospitalet, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1084129162,,Lene,Lundvall
,"Department of Gynaecology and Obstetrics, Division of Tumor Genetics, Klinikum Rechts der Isar, Technical University of Munich, Munich, Germany",,,,,,,pub.1084129162,,Alfons,Meindl
