aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
Taipei,1668341.0,Taiwan,TW,,"Department of Pediatric Genetics, MacKay Children's Hospital, Taipei, Taiwan","Department of Pediatric Genetics, MacKay Children's Hospital, Taipei, Taiwan",Taiwan,,pub.1091211992,ur.015341037354.13,Shuan-Pei,Lin
Taipei,1668341.0,Taiwan,TW,,"Department of Pediatrics, MacKay Children's Hospital, Taipei, Taiwan","Department of Pediatrics, MacKay Children's Hospital, Taipei, Taiwan",Taiwan,,pub.1091211992,ur.01016531306.85,Jui-Hsing,Chang
Taipei,1668341.0,Taiwan,TW,,"Department of Pediatrics, MacKay Children's Hospital, Taipei, Taiwan","Department of Pediatrics, MacKay Children's Hospital, Taipei, Taiwan",Taiwan,,pub.1091211992,ur.0740361753.47,Chyong-Hsin,Hsu
Cairo,360630.0,Egypt,EG,,"Egyptian Group for Orphan Renal Diseases, Cairo, Egypt","Egyptian Group for Orphan Renal Diseases, Cairo, Egypt",Cairo,,pub.1091211992,ur.0655602573.56,Neveen A,Soliman
Taipei,1668341.0,Taiwan,TW,,"Department of Pediatrics, MacKay Children's Hospital, Taipei, Taiwan","Department of Pediatrics, MacKay Children's Hospital, Taipei, Taiwan",Taiwan,,pub.1091211992,ur.01211222043.74,Jeng-Daw,Tsai
Reykjavik,3413829.0,Iceland,IS,,"Laboratory in Mjodd, RAM, Reykjavik, Iceland","Laboratory in Mjodd, RAM, Reykjavik, Iceland",Capital Region,,pub.1091083453,ur.01170350513.24,Gudmundur,Eyjolfsson
,,,,,"Centre for Cancer Biology, University of South Australia and SA Pathology, Adelaide, South Australia, Australia",,,,pub.1090882902,ur.01053632230.60,Vinay,Tergaonkar
,,,,,"Institut Curie, Paris Sciences et Lettres (PSL) Research University, INSERM, U900, Mines-ParisTech, Paris, France",,,,pub.1090882901,ur.0605545042.07,Valentina,Boeva
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.01146607342.85,Caroline,Louis-Brennetot
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,,Agathe,Peltier
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.012273022427.67,Simon,Durand
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.01055111035.76,Cécile,Pierre-Eugène
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.01274512462.28,Virginie,Raynal
,,,,,"Institut Curie, Paris Sciences et Lettres (PSL) Research University, INSERM, U900, Mines-ParisTech, Paris, France",,,,pub.1090882901,ur.01124112265.57,Alban,Lermine
,,,,,"High Throughput qPCR Facility, Institut de Biologie de l'École Normale Supérieure (IBENS), PSL Research University, Paris, France",,,,pub.1090882901,,Elise,Diaz
,,,,,"LPS-ENS, Université Pierre et Marie Curie (UPMC), Université Denis Diderot, CNRS UMR 8550, PSL, Paris, France",,,,pub.1090882901,,Elise,Diaz
,,,,,"High Throughput qPCR Facility, Institut de Biologie de l'École Normale Supérieure (IBENS), PSL Research University, Paris, France",,,,pub.1090882901,ur.01276674371.95,Bertrand,Ducos
,,,,,"LPS-ENS, Université Pierre et Marie Curie (UPMC), Université Denis Diderot, CNRS UMR 8550, PSL, Paris, France",,,,pub.1090882901,ur.01276674371.95,Bertrand,Ducos
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,,Didier,Surdez
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.0606045566.84,Sandrine,Grossetête-Lalami
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.01112122137.56,Gudrun,Schleiermacher
,,,,,"Institut Curie, Paris Sciences et Lettres (PSL) Research University, INSERM, U900, Mines-ParisTech, Paris, France",,,,pub.1090882901,ur.0642307005.99,Emmanuel,Barillot
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.01346440237.46,Olivier,Delattre
,,,,,"Institut Curie, PSL Research University, INSERM, U830, Equipe Labellisée Ligue contre le Cancer, Paris, France",,,,pub.1090882901,ur.0665634525.30,Isabelle,Janoueix-Lerosey
,,,,,"USDA-ARS Corn Insects and Crop Genetics Research Unit, Ames, Iowa, USA",,,,pub.1090882900,ur.01241672536.28,Nick,Lauter
,,,,,"USDA-ARS Plant Science Research Unit, Raleigh, North Carolina, USA",,,,pub.1090882900,ur.0670454231.44,Peter,Balint-Kurti
,,,,,"Department of Medical Genetics, Kasturba Medical College, Manipal University, Manipal, India.",,,,pub.1090747971,ur.01250175154.27,Gandham SriLakshmi,Bhavani
,,,,,"Department of Medical Genetics, Kasturba Medical College, Manipal University, Manipal, India.",,,,pub.1090747971,ur.0764126607.90,Katta Mohan,Girisha
Hyderabad,1269843.0,India,IN,,"Genome Foundation, Hyderabad, India.","Genome Foundation, Hyderabad, India.",Telangana,,pub.1090747971,ur.01233634421.63,Lalji,Singh
,,,,,"UMR 894, Center for Psychiatry and Neuroscience, INSERM, Université Paris Descartes, Paris, France",,,,pub.1090747970,,Jacques,Epelbaum
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1090747970,,Florentino Sanchez,Garcia
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1090747970,ur.0756031766.85,Maria Candida Deniz,Naranjo
,,,,,"Department of Neurology, University Hospital La Paz, Universidad Autónoma de Madrid, Madrid, Spain",,,,pub.1090747970,ur.011650735214.06,Ana,Frank-García
Parma,3171457.0,Italy,IT,,"Center for Cognitive Disorders AUSL, Parma, Italy","Center for Cognitive Disorders AUSL, Parma, Italy",Emilia-Romagna,,pub.1090747970,ur.01026401077.91,Paolo,Caffarra
,,,,,"INSERM UMRS 1171, CNR-Maj, Lille, France",,,,pub.1090747970,ur.0712376005.46,Florence,Pasquier
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1090747970,ur.0635120550.04,Chiara,Cupidi
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1090747970,ur.0641552313.35,Raffaele Giovanni,Maletta
Florence,3176959.0,Italy,IT,,"IRCCS 'Don Carlo Gnocchi', Florence, Italy","IRCCS 'Don Carlo Gnocchi', Florence, Italy",Tuscany,,pub.1090747970,ur.01315057536.62,Sandro,Sorbi
Troina,2522849.0,Italy,IT,,"Istituto di Ricovero e Cura a Carattere Scientifico (IRCCS) Associazione Oasi Maria Santissima Srl, Troina, Italy","Istituto di Ricovero e Cura a Carattere Scientifico (IRCCS) Associazione Oasi Maria Santissima Srl, Troina, Italy",Sicily,,pub.1090747970,ur.01261072450.32,Paolo,Bosco
Ann Arbor,4984247.0,United States,US,,"Michigan Alzheimer Disease Center, Ann Arbor, Michigan, USA","Michigan Alzheimer Disease Center, Ann Arbor, Michigan, USA",Michigan,US-MI,pub.1090747970,ur.01111076063.80,Roger L,Albin
Ann Arbor,4984247.0,United States,US,,"Michigan Alzheimer Disease Center, Ann Arbor, Michigan, USA","Michigan Alzheimer Disease Center, Ann Arbor, Michigan, USA",Michigan,US-MI,pub.1090747970,ur.01167167075.12,Henry L,Paulson
Antwerpen,2803138.0,Belgium,BE,,"Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium","Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium",Flanders,,pub.1090747970,,Sebastien,Engelborghs
Antwerpen,2803138.0,Belgium,BE,,"Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium","Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium",Flanders,,pub.1090747970,ur.01076216243.68,Rik,Vandenberghe
Antwerpen,2803138.0,Belgium,BE,,"Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium","Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium",Flanders,,pub.1090747970,ur.01347611376.66,Peter P,De Deyn
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1090747970,,Carmen Muñoz,Fernadez
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1090747970,,Yoland Aladro,Benito
Parma,3171457.0,Italy,IT,,"Center for Cognitive Disorders AUSL, Parma, Italy","Center for Cognitive Disorders AUSL, Parma, Italy",Emilia-Romagna,,pub.1090747970,ur.0731742666.16,Letizia,Concari
,,,,,"INSERM U1061, La Colombière Hospital, Montpellier, France",,,,pub.1090747970,ur.01042104705.91,Karen,Ritchie
Oviedo,3114711.0,Spain,ES,,"Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain","Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain",Asturias,,pub.1090747970,,Eliecer,Coto
Oviedo,3114711.0,Spain,ES,,"Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain","Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain",Asturias,,pub.1090747970,ur.0642111670.19,Victoria,Alvarez
Leiden,2751773.0,Netherlands,NL,,"Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, The Netherlands","Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, The Netherlands",South Holland,,pub.1090747970,ur.01006410206.09,Fernando,Rivadeneira
Phoenix,5308655.0,United States,US,,"Arizona Alzheimer's Consortium, Phoenix, Arizona, USA","Arizona Alzheimer's Consortium, Phoenix, Arizona, USA",Arizona,US-AZ,pub.1090747970,ur.011311252257.86,Eric M,Reiman
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1090747970,ur.01047103104.68,Maura,Gallo
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1090747970,ur.0631560420.97,Amalia Cecilia,Bruni
Florence,3176959.0,Italy,IT,,"IRCCS 'Don Carlo Gnocchi', Florence, Italy","IRCCS 'Don Carlo Gnocchi', Florence, Italy",Tuscany,,pub.1090747970,ur.0672020271.35,Benedetta,Nacmias
Gainesville,4156404.0,United States,US,,"Florida Alzheimer's Disease Research Center, Gainesville, Florida, USA","Florida Alzheimer's Disease Research Center, Gainesville, Florida, USA",Florida,US-FL,pub.1090747970,ur.0720366416.93,Todd E,Golde
Montpellier,2992166.0,France,FR,,"Department of Neurology, Memory Research and Resources Center, CMRR of Montpellier, Hospital Gui de Chauliac, Montpellier, France","Department of Neurology, Memory Research and Resources Center, CMRR of Montpellier, Hospital Gui de Chauliac, Montpellier, France",Occitanie,,pub.1090747970,ur.0650501543.88,Claudine,Berr
Bordeaux,3031582.0,France,FR,,"Memory Research and Resources Center, CMRR de Bordeaux, Bordeaux, France","Memory Research and Resources Center, CMRR de Bordeaux, Bordeaux, France",Nouvelle-Aquitaine,,pub.1090747970,ur.0713254126.48,Jean-François,Dartigues
Mannheim,2873891.0,Germany,DE,,"Academy, Synlab Holding Deutschland GmbH, Mannheim, Germany","Academy, Synlab Holding Deutschland GmbH, Mannheim, Germany",Baden-Wuerttemberg,,pub.1090747969,ur.01200771067.24,Winfried,März
New York City,5128581.0,United States,US,,"Mental Illness Research, Education and Clinical Center, James J. Peters Virginia Medical Center, New York, New York, USA.","Mental Illness Research, Education and Clinical Center, James J. Peters Virginia Medical Center, New York, New York, USA.",New York,US-NY,pub.1090341904,ur.01230420745.20,Panos,Roussos
,,,,,"Institute for Molecular Medicine Finland (FIMM), University of Helsinki, Helsinki FI-00014 Finland",,,,pub.1086219112,ur.01104742263.37,Aarno,Palotie
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.01134622201.21,Luis,Santos
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.0752260401.99,Tanja,Fiegel
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.01066507001.32,Natalie,Ring
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.01202735401.36,Henrik,Westerberg
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.01174423312.93,Simon,Greenaway
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.01177074301.60,Duncan,Sneddon
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.01352726360.35,Hugh,Morgan
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.0631215675.09,Gemma F,Codner
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.0731202703.49,Michelle E,Stewart
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.013243222524.19,James,Brown
Harwell,2647385.0,United Kingdom,GB,,"Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK","Medical Research Council Harwell (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD, UK",England,,pub.1086177904,ur.01154135773.62,Neil,Horner
San Anselmo,5391615.0,United States,US,,"IMPC, San Anselmo, California 94960, USA","IMPC, San Anselmo, California 94960, USA",California,US-CA,pub.1086177904,,Mark,Moore
,,South Korea,KR,,"Korea Mouse Phenotyping Center, 08826, Republic of Korea","Korea Mouse Phenotyping Center, 08826, Republic of Korea",,,pub.1086177904,,Soo Young,Cho
,,South Korea,KR,,"Korea Mouse Phenotyping Center, 08826, Republic of Korea","Korea Mouse Phenotyping Center, 08826, Republic of Korea",,,pub.1086177904,ur.0670502237.50,Je Kyung,Seong
