year,journal.id,journal.title,total,total_year
2018,jour.1105222,Gait & Posture,3,1
2018,jour.1018217,QJM,3,2
2019,jour.1013854,International Journal of Medical Informatics,3,2
2018,jour.1000074,Psychotherapy and Psychosomatics,3,2
2019,jour.1051102,Cellular and Molecular Gastroenterology and Hepatology,3,1
2018,jour.1017724,The Gerontologist,3,1
2018,jour.1290444,Journal of Patient-Reported Outcomes,3,1
2018,jour.1054998,European Journal of Immunology,3,1
2018,jour.1380896,Forum,3,2
2019,jour.1085620,American Journal of Hematology,3,1
2018,jour.1050825,The Lancet Haematology,3,2
2018,jour.1327387,AJP Endocrinology and Metabolism,3,2
2018,jour.1000068,Acta Paediatrica,3,1
2019,jour.1054998,European Journal of Immunology,3,1
2019,jour.1039507,Journal of Breath Research,3,1
2019,jour.1092859,Toxicological Sciences,3,2
2019,jour.1119339,Biological Research For Nursing,3,1
2019,jour.1018535,Annals of Human Biology,3,1
2019,jour.1114577,Molecular Human Reproduction,3,1
2019,jour.1297507,International Journal of Clinical Practice,3,1
2019,jour.1299718,Gates Open Research,3,1
2019,jour.1012116,Environmental Science and Technology,3,1
2019,jour.1035557,EuroIntervention,3,1
2018,jour.1113807,Journal of the International Neuropsychological Society,3,1
2018,jour.1021211,Diabetes Technology & Therapeutics,3,2
2019,jour.1100382,Current Opinion in Obstetrics & Gynecology,3,2
2018,jour.1019308,Canadian Medical Association Journal,3,1
2019,jour.1358114,British Journal of Radiology,3,1
2019,jour.1345247,Proceedings of the AAAI Conference on Artificial Intelligence,3,2
2018,jour.1012399,Hormones and Behavior,3,1
2019,jour.1019138,Tidsskrift for Den norske legeforening,3,1
2018,jour.1009619,Journal of the American Statistical Association,3,2
2018,jour.1312319,Acta Radiologica,3,1
2019,jour.1111958,Progress in Retinal and Eye Research,3,1
2018,jour.1371474,Comparative Haematology International,3,1
2019,jour.1112292,Microcirculation,3,2
2018,jour.1040301,The Annals of Applied Statistics,3,2
2018,jour.1098265,Journal of Trace Elements in Medicine and Biology,3,1
2019,jour.1036168,Nature Reviews Rheumatology,3,1
2018,jour.1087555,Neurosurgery,3,1
2018,jour.1055549,Seminars in Arthritis and Rheumatism,3,1
2018,jour.1085024,Addictive Behaviors,3,1
2018,jour.1038861,International Journal of Cardiology Hypertension,3,1
2019,jour.1032235,Statistical Applications in Genetics and Molecular Biology,3,3
2018,jour.1017109,Experimental and Molecular Pathology,3,3
2019,jour.1371474,Comparative Haematology International,3,2
2018,jour.1117761,European Journal of Pain,3,1
2019,jour.1029716,Nature Reviews Cancer,3,2
2018,jour.1093956,Social Science & Medicine,3,2
2018,jour.1297447,European Journal of Medical Genetics,3,2
2019,jour.1037294,Genes & Nutrition,3,1
2018,jour.1018190,Nederlands Tijdschrift voor Geneeskunde,3,2
2018,jour.1101408,Ethnicity & Disease,3,1
2019,jour.1137570,Psychiatry Research Neuroimaging,3,1
2018,jour.1013854,International Journal of Medical Informatics,3,1
2019,jour.1290444,Journal of Patient-Reported Outcomes,3,1
2018,jour.1101327,Journal of Investigational Allergology and Clinical Immunology,3,1
2018,jour.1038393,Research in Autism Spectrum Disorders,3,1
2019,jour.1007820,Das Gesundheitswesen,3,1
2018,jour.1014208,Developmental Psychology,3,2
2020,jour.1381443,JVS Vascular Science,3,1
2019,jour.1115624,Medical Science Monitor,3,1
2020,jour.1345247,Proceedings of the AAAI Conference on Artificial Intelligence,3,1
2020,jour.1100399,Leukemia & Lymphoma,3,1
2020,jour.1031884,Economics & Human Biology,3,2
2021,jour.1007820,Das Gesundheitswesen,3,2
2020,jour.1113807,Journal of the International Neuropsychological Society,3,1
2021,jour.1012399,Hormones and Behavior,3,1
2020,jour.1049691,Current Epidemiology Reports,3,1
2020,jour.1012008,Journal of Geriatric Psychiatry and Neurology,3,2
2021,jour.1038584,International Journal of Public Health,3,2
2021,jour.1043518,Virulence,3,2
2020,jour.1114878,European Journal of Medical Research,3,1
2021,jour.1051073,Frontiers in Medicine,3,3
2020,jour.1032884,BMC Biology,3,1
2020,jour.1029582,Reproductive BioMedicine Online,3,2
2020,jour.1034700,Journal of Minimally Invasive Gynecology,3,1
2020,jour.1358101,Graefe's Archive for Clinical and Experimental Ophthalmology,3,1
2020,jour.1365481,Kidney Medicine,3,1
2020,jour.1015611,Resuscitation,3,1
2020,jour.1284474,Nature Ecology & Evolution,3,2
2021,jour.1290444,Journal of Patient-Reported Outcomes,3,1
2020,jour.1049791,Meta Gene,3,1
2020,jour.1051787,JACC Clinical Electrophysiology,3,1
2020,jour.1020821,Environmental Microbiology,3,2
2020,jour.1048911,Frontiers in Pediatrics,3,1
2020,jour.1093299,Clinical Rheumatology,3,2
2020,jour.1094059,Diagnostic Microbiology and Infectious Disease,3,1
2020,jour.1017399,Child Development,3,1
2021,jour.1101367,Ultrasound in Obstetrics and Gynecology,3,1
2020,jour.1057714,Journal of Paediatrics and Child Health,3,1
2020,jour.1033329,Preventing Chronic Disease,3,1
2020,jour.1021876,Biostatistics,3,2
2021,jour.1117761,European Journal of Pain,3,1
2021,jour.1029582,Reproductive BioMedicine Online,3,1
2020,jour.1101125,Glycobiology,3,2
2021,jour.1105222,Gait & Posture,3,1
2020,jour.1112292,Microcirculation,3,1
2020,jour.1017724,The Gerontologist,3,1
2021,jour.1010450,Developmental Psychobiology,3,2
2020,jour.1363506,Nature Food,3,1
2020,jour.1107753,Cell Research,3,1
2020,jour.1012720,Journal of Public Health,3,1
2020,jour.1036166,Nature Reviews Neurology,3,2
2021,jour.1017886,Progress in Cardiovascular Diseases,3,3
2020,jour.1085024,Addictive Behaviors,3,2
2021,jour.1092695,Obstetric Anesthesia Digest,3,1
2021,jour.1049888,Vaccines,3,3
2020,jour.1018130,American Journal of Physical Anthropology,3,1
2020,jour.1084818,Vascular Pharmacology,3,1
2020,jour.1019308,Canadian Medical Association Journal,3,1
2020,jour.1040785,Diabetology & Metabolic Syndrome,3,1
2021,jour.1039677,JACC Cardiovascular Interventions,3,1
2020,jour.1051957,Molecular Case Studies,3,1
2020,jour.1101268,Obesity Surgery,3,1
2020,jour.1046377,Biology Open,3,1
2020,jour.1389227,Cerebral Circulation - Cognition and Behavior,3,1
2020,jour.1291717,Collabra Psychology,3,3
2020,jour.1320607,Clinical & Translational Immunology,3,1
2020,jour.1041714,Therapeutic Advances in Medical Oncology,3,1
2021,jour.1100399,Leukemia & Lymphoma,3,1
2020,jour.1020039,Tijdschrift voor psychiatrie,3,2
2021,jour.1040785,Diabetology & Metabolic Syndrome,3,2
2019,jour.1047791,Clinical and Translational Medicine,3,1
2019,jour.1021876,Biostatistics,3,1
2019,jour.1297447,European Journal of Medical Genetics,3,1
2019,jour.1358101,Graefe's Archive for Clinical and Experimental Ophthalmology,3,2
2021,jour.1094059,Diagnostic Microbiology and Infectious Disease,3,1
2021,jour.1100504,Dementia and Geriatric Cognitive Disorders,3,1
2020,jour.1029798,Molecular & Cellular Proteomics,3,1
2021,jour.1047335,Journal of Nutritional Science,3,2
2021,jour.1381494,STAR Protocols,3,3
2020,jour.1041966,Longitudinal and Life Course Studies,3,2
2021,jour.1094744,Journal of Vascular Surgery,3,1
2020,jour.1021344,Nature Cell Biology,3,1
2020,jour.1115906,Acta Neuropsychiatrica,3,1
2020,jour.1005673,Japanese Journal of Ophthalmology,3,1
2020,jour.1284522,Birth Defects Research,3,1
2021,jour.1321248,JAMIA Open,3,3
2021,jour.1077137,Journal of Bacteriology,3,1
2021,jour.1312201,Journal of Human Nutrition and Dietetics,3,2
2021,jour.1045614,Journal of Parkinson's Disease,3,3
2021,jour.1092859,Toxicological Sciences,3,1
2020,jour.1299718,Gates Open Research,3,1
2020,jour.1055549,Seminars in Arthritis and Rheumatism,3,1
2020,jour.1018535,Annals of Human Biology,3,2
2021,jour.1101408,Ethnicity & Disease,3,1
2020,jour.1297507,International Journal of Clinical Practice,3,1
2020,jour.1312319,Acta Radiologica,3,1
2020,jour.1031993,Zeitschrift für Palliativmedizin,3,2
2021,jour.1021344,Nature Cell Biology,3,1
2020,jour.1298994,JCO Clinical Cancer Informatics,3,1
2020,jour.1105222,Gait & Posture,3,1
2021,jour.1114577,Molecular Human Reproduction,3,2
2021,jour.1018217,QJM,3,1
2021,jour.1380896,Forum,3,1
2021,jour.1093299,Clinical Rheumatology,3,1
2021,jour.1036166,Nature Reviews Neurology,3,1
2021,jour.1039507,Journal of Breath Research,3,1
2021,jour.1006373,Scandinavian Journal of Gastroenterology,3,1
2021,jour.1107753,Cell Research,3,1
2021,jour.1051849,Diagnostics,3,3
2021,jour.1111851,Journal of the American Medical Informatics Association,3,1
2021,jour.1101125,Glycobiology,3,1
2021,jour.1045773,OncoImmunology,3,1
2021,jour.1365469,CJC Open,3,3
2021,jour.1041714,Therapeutic Advances in Medical Oncology,3,2
2021,jour.1312066,AJP Gastrointestinal and Liver Physiology,3,2
2021,jour.1320607,Clinical & Translational Immunology,3,2
2021,jour.1018130,American Journal of Physical Anthropology,3,1
2021,jour.1297507,International Journal of Clinical Practice,3,1
2021,jour.1040309,Inflammation and Regeneration,3,3
2021,jour.1013672,International Journal of Legal Medicine,3,1
2021,jour.1113807,Journal of the International Neuropsychological Society,3,1
2021,jour.1297149,Contemporary Clinical Trials,3,1
2021,jour.1021979,International Journal of Hygiene and Environmental Health,3,1
2021,jour.1093956,Social Science & Medicine,3,1
2021,jour.1051179,Children,3,3
2021,jour.1015611,Resuscitation,3,1
2021,jour.1086342,Journal of Psychiatry and Neuroscience,3,1
2021,jour.1084384,Journal of Endodontics,3,1
2021,jour.1013580,European Journal of Clinical Investigation,3,2
2021,jour.1013819,International Archives of Occupational and Environmental Health,3,2
2021,jour.1020821,Environmental Microbiology,3,1
2021,jour.1046377,Biology Open,3,1
2021,jour.1101327,Journal of Investigational Allergology and Clinical Immunology,3,1
2021,jour.1037994,PLOS Neglected Tropical Diseases,3,1
2021,jour.1101366,Trends in Cardiovascular Medicine,3,1
2021,jour.1115624,Medical Science Monitor,3,1
2021,jour.1005673,Japanese Journal of Ophthalmology,3,2
2021,jour.1371465,Healthcare,3,1
2021,jour.1400578,Ophthalmology Science,3,2
2021,jour.1298994,JCO Clinical Cancer Informatics,3,2
2021,jour.1051102,Cellular and Molecular Gastroenterology and Hepatology,3,1
2021,jour.1320700,Journal of Translational Genetics and Genomics,3,3
2021,jour.1389227,Cerebral Circulation - Cognition and Behavior,3,2
2021,jour.1020039,Tijdschrift voor psychiatrie,3,1
2021,jour.1358860,ACR Open Rheumatology,3,2
2020,jour.1047791,Clinical and Translational Medicine,3,2
2020,jour.1398521,Computers in Biology and Medicine,3,1
2020,jour.1043518,Virulence,3,1
2021,jour.1115751,International Journal of Infectious Diseases,3,1
2020,jour.1010450,Developmental Psychobiology,3,1
2021,jour.1007918,Australian & New Zealand Journal of Psychiatry,3,2
2020,jour.1294902,Otology & Neurotology,3,2
2021,jour.1037294,Genes & Nutrition,3,1
2020,jour.1297510,Trends in Molecular Medicine,3,1
2020,jour.1019138,Tidsskrift for Den norske legeforening,3,1
2020,jour.1111851,Journal of the American Medical Informatics Association,3,1
2020,jour.1381025,SocArXiv,3,2
2020,jour.1038861,International Journal of Cardiology Hypertension,3,2
2020,jour.1009619,Journal of the American Statistical Association,3,1
2020,jour.1111958,Progress in Retinal and Eye Research,3,1
2021,jour.1297392,JMIR mHealth and uHealth,3,2
2020,jour.1017225,Annals of Surgery,3,1
2021,jour.1365481,Kidney Medicine,3,2
2020,jour.1052395,eNeurologicalSci,3,1
2020,jour.1101366,Trends in Cardiovascular Medicine,3,1
2020,jour.1050839,Preventive Medicine Reports,3,2
2020,jour.1101408,Ethnicity & Disease,3,1
2020,jour.1039795,Obesity Facts,3,2
2021,jour.1085620,American Journal of Hematology,3,1
2021,jour.1029716,Nature Reviews Cancer,3,1
2020,jour.1018190,Nederlands Tijdschrift voor Geneeskunde,3,1
2021,jour.1036168,Nature Reviews Rheumatology,3,1
2020,jour.1053164,JACC Basic to Translational Science,3,3
2020,jour.1115751,International Journal of Infectious Diseases,3,2
2021,jour.1051787,JACC Clinical Electrophysiology,3,1
2021,jour.1021154,Cardiovascular Revascularization Medicine,3,3
2020,jour.1038393,Research in Autism Spectrum Disorders,3,2
2020,jour.1100229,European Journal of Internal Medicine,3,1
2020,jour.1358860,ACR Open Rheumatology,3,1
2020,jour.1117349,Medical Image Analysis,3,2
2021,jour.1051859,The Journal of Pathology Clinical Research,3,1
2020,jour.1098265,Journal of Trace Elements in Medicine and Biology,3,1
2021,jour.1398521,Computers in Biology and Medicine,3,2
2020,jour.1036168,Nature Reviews Rheumatology,3,1
2020,jour.1013672,International Journal of Legal Medicine,3,1
2019,jour.1094724,Vaccine,3,1
2021,jour.1312319,Acta Radiologica,3,1
2022,jour.1021211,Diabetes Technology & Therapeutics,3,1
2019,jour.1016914,Acta Dermato Venereologica,3,2
2019,jour.1297392,JMIR mHealth and uHealth,3,1
2019,jour.1049791,Meta Gene,3,1
2019,jour.1009651,Physiology & Behavior,3,3
2019,jour.1084384,Journal of Endodontics,3,1
2021,jour.1381443,JVS Vascular Science,3,2
2019,jour.1039677,JACC Cardiovascular Interventions,3,1
2019,jour.1032884,BMC Biology,3,2
2022,jour.1041966,Longitudinal and Life Course Studies,3,1
2019,jour.1000074,Psychotherapy and Psychosomatics,3,1
2021,jour.1048911,Frontiers in Pediatrics,3,2
2019,jour.1040301,The Annals of Applied Statistics,3,1
2021,jour.1033329,Preventing Chronic Disease,3,1
2019,jour.1023735,Science Signaling,3,1
2021,jour.1054998,European Journal of Immunology,3,1
2019,jour.1327387,AJP Endocrinology and Metabolism,3,1
2019,jour.1007918,Australian & New Zealand Journal of Psychiatry,3,1
2021,jour.1055549,Seminars in Arthritis and Rheumatism,3,1
2019,jour.1019308,Canadian Medical Association Journal,3,1
2019,jour.1000068,Acta Paediatrica,3,2
2019,jour.1012720,Journal of Public Health,3,1
2019,jour.1018738,Survey of Ophthalmology,3,3
2021,jour.1012116,Environmental Science and Technology,3,2
2019,jour.1393154,Zeitschrift fr Geburtshilfe und Neonatologie,3,3
2019,jour.1106202,Journal of Nuclear Cardiology,3,2
2019,jour.1015611,Resuscitation,3,1
2019,jour.1101268,Obesity Surgery,3,2
2019,jour.1114878,European Journal of Medical Research,3,1
2019,jour.1018193,Der Nervenarzt,3,3
2019,jour.1034700,Journal of Minimally Invasive Gynecology,3,1
2019,jour.1057714,Journal of Paediatrics and Child Health,3,1
2022,jour.1400578,Ophthalmology Science,3,1
2019,jour.1048445,Asian Bioethics Review,3,3
2019,jour.1051787,JACC Clinical Electrophysiology,3,1
2021,jour.1363506,Nature Food,3,2
2019,jour.1029798,Molecular & Cellular Proteomics,3,2
2021,jour.1137570,Psychiatry Research Neuroimaging,3,1
2019,jour.1017724,The Gerontologist,3,1
2019,jour.1297510,Trends in Molecular Medicine,3,2
2020,jour.1030361,NeuroMolecular Medicine,2,1
2021,jour.1069813,Pneumologie,2,1
2020,jour.1014139,Genetics Selection Evolution,2,1
2021,jour.1389434,Frontiers in Reproductive Health,2,2
2019,jour.1028854,Proteomics,2,1
2021,jour.1098548,Current Opinion in Neurology,2,1
2020,jour.1069813,Pneumologie,2,1
2020,jour.1086807,Cognitive Therapy and Research,2,1
2020,jour.1010997,Journal of Periodontology,2,1
2021,jour.1112101,Journal of Computational Biology,2,1
2020,jour.1096256,Journal of General Internal Medicine,2,1
2018,jour.1044868,Materials,2,1
2021,jour.1056924,Brain Structure and Function,2,1
2018,jour.1050997,eNeuro,2,2
2020,jour.1112792,Academic Radiology,2,2
2021,jour.1032388,Aquaculture Research,2,2
2018,jour.1011155,Pathology,2,1
2018,jour.1096849,Development,2,2
2021,jour.1091177,Behavioural Brain Research,2,1
2018,jour.1041980,Cold Spring Harbor Perspectives in Biology,2,2
2020,jour.1312218,Archives of Disease in Childhood - Fetal and Neonatal Edition,2,1
2018,jour.1398054,La Presse Médicale,2,1
2020,jour.1367986,JACC Case Reports,2,2
2020,jour.1021479,Neurorehabilitation and Neural Repair,2,1
2019,jour.1367366,JHEP Reports,2,1
2019,jour.1045720,Tremor and Other Hyperkinetic Movements,2,2
2020,jour.1030018,Expert Review of Neurotherapeutics,2,1
2021,jour.1103841,Health Economics,2,1
2018,jour.1056924,Brain Structure and Function,2,1
2018,jour.1017735,Journal of Cell Biology,2,2
2018,jour.1021183,Current Hypertension Reports,2,2
2021,jour.1024975,Journal of Archaeological Science,2,1
2021,jour.1025069,Mitochondrion,2,1
2018,jour.1036535,Orphanet Journal of Rare Diseases,2,1
2020,jour.1119026,Angiogenesis,2,1
2019,jour.1046945,Andrology,2,2
2018,jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,2,2
2018,jour.1019541,Toxicology and Applied Pharmacology,2,2
2021,jour.1084666,Journal of Antimicrobial Chemotherapy,2,1
2020,jour.1046556,Sustainability,2,1
2020,jour.1094069,Urologic Oncology Seminars and Original Investigations,2,1
2019,jour.1033224,Tobacco Induced Diseases,2,1
2019,jour.1114101,Journal of Interferon & Cytokine Research,2,1
2021,jour.1096945,Nutrition,2,2
2019,jour.1084666,Journal of Antimicrobial Chemotherapy,2,1
2020,jour.1021080,Breast Cancer,2,1
2021,jour.1101686,Journal of Renal Nutrition,2,1
2021,jour.1114101,Journal of Interferon & Cytokine Research,2,1
2021,jour.1297374,DNA Repair,2,2
2018,jour.1090652,Biological Trace Element Research,2,1
2018,jour.1017950,Journal of Applied Physiology,2,1
2018,jour.1093219,Physiological Measurement,2,2
2020,jour.1038298,Proteomics Clinical Applications,2,1
2020,jour.1358065,Journal of Veterinary Research,2,2
2018,jour.1081912,Journal of Obstetrics and Gynaecology Research,2,1
2020,jour.1023737,Demographic Research,2,1
2020,jour.1024625,BMC Family Practice,2,2
2018,jour.1051202,Current Opinion in Psychology,2,2
2020,jour.1030660,American Journal of Case Reports,2,2
2018,jour.1100036,European Journal of Gastroenterology & Hepatology,2,2
2019,jour.1019810,Arquivos Brasileiros de Cardiologia,2,1
2019,jour.1081470,Molecular and Cellular Endocrinology,2,1
2019,jour.1040422,World Allergy Organization Journal,2,1
2019,jour.1048349,Human Gene Therapy,2,1
2018,jour.1106235,Virchows Archiv,2,1
2020,jour.1040422,World Allergy Organization Journal,2,1
2019,jour.1017424,Diseases of the Colon & Rectum,2,1
2021,jour.1052548,JMIR Public Health and Surveillance,2,2
2021,jour.1040593,Journal of Clinical Urology,2,1
2018,jour.1017077,Biometrics,2,1
2018,jour.1057222,Archives of Physical Medicine and Rehabilitation,2,1
2018,jour.1021781,Ernährung & Medizin,2,1
2020,jour.1038866,Biomarkers in Medicine,2,1
2021,jour.1040518,Disease Models & Mechanisms,2,2
2020,jour.1103873,Seizure,2,1
2021,jour.1086766,Leukemia Research,2,2
