aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
,,,,,"Research Center for Prevention and Health, Copenhagen, Denmark.",,,pub.1092440097,ur.01025665272.04,Charlotta,Pisinger
,,,,,"Genetics, Merck Sharp & Dohme Corporation, Kenilworth, New Jersey, USA.",,,pub.1092440097,,Dermot F,Reilly
,,,,,"Imaging, Merck Sharp & Dohme Corporation, Kenilworth, New Jersey, USA.",,,pub.1092440097,ur.01144403362.27,Raquel S,Sevilla
,,,,,"Department of Vascular Medicine, Academic Medical Center, University of Amsterdam, Amsterdam, the Netherlands.",,,pub.1092440097,ur.01053541723.88,Suthesh,Sivapalaratnam
,,,,,"Division of Population Health Sciences, Ninewells Hospital and Medical School, University of Dundee, Dundee, UK.",,,pub.1092440097,ur.01354003761.82,Blair H,Smith
,,,,,"Scientific Informatics, Merck Sharp & Dohme Corporation, Kenilworth, New Jersey, USA.",,,pub.1092440097,ur.0660164205.23,Sangeetha,Somayajula
,,,,,"Medical Research Institute, Ninewells Hospital and Medical School, University of Dundee, Dundee, UK.",,,pub.1092440097,ur.01303225774.57,Natalie R,van Zuydam
,,,,,"Department of Clinical Biochemistry and the Copenhagen General Population Study, Herlev and Gentofte Hospital, Copenhagen University Hospital, Copenhagen, Denmark.",,,pub.1092440097,ur.0646101614.57,Anette,Varbo
,,,,,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany.",,,pub.1092440097,ur.0611237150.50,Melanie,Waldenberger
,,,,,"The Heart Centre, Department of Cardiology, Copenhagen University Hospital, Rigshospitalet, Copenhagen, Denmark.",,,pub.1092440097,ur.0664233776.78,Peter E,Weeke
,,,,,"Emory Clinical Cardiovascular Research Institute, Atlanta, Georgia, USA.",,,pub.1092440097,ur.013616235007.97,Peter W F,Wilson
,,,,,"South Texas Diabetes and Obesity Institute, UTHSCSA/UTRGV, Brownsville, Texas, USA.",,,pub.1092440094,,John,Blangero
,,,,,"South Texas Diabetes and Obesity Institute, UTHSCSA/UTRGV, Brownsville, Texas, USA.",,,pub.1092440094,,Thomas D,Dyer
,,,,,"Gregor Mendel Institute, Austrian Academy of Sciences, Vienna Biocenter (VBC), Vienna, Austria.",,,pub.1092440093,ur.01354161141.77,Hannes,Svardal
,,,,,"Department of Neurology, University of California, Los Angeles, Los Angeles, California, USA.",,,pub.1092440093,ur.01210332264.02,Giovanni,Coppola
,,,,,"Gregor Mendel Institute, Austrian Academy of Sciences, Vienna Biocenter (VBC), Vienna, Austria.",,,pub.1092440093,ur.01327222175.99,Magnus,Nordborg
,,,,,"Department of Surgery, Li KaShing Faculty of Medicine, The University of Hong Kong, Hong Kong, China; Dr. Li Dak-Sum Research Centre, The University of Hong Kong–Karolinska Institutet Collaboration in Regenerative Medicine, Hong Kong, China.",,,pub.1092440096,ur.015376177022.54,Clara Sze-man,Tang
,,,,,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, Tennessee, USA.",,,pub.1092440096,ur.013512014047.87,Jirong,Long
,,,,,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, Tennessee, USA.",,,pub.1092440096,ur.016617734537.91,Qiuyin,Cai
,,,,,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, Tennessee, USA.",,,pub.1092440096,,Xiao-Ou,Shu
,,,,,"Research Centre of Heart, Brain, Hormone and Healthy Aging, Li KaShing Faculty of Medicine, The University of Hong Kong, Hong Kong, China.",,,pub.1092440096,ur.011414654647.29,Karen Siu Ling,Lam
,,,,,"Research Centre of Heart, Brain, Hormone and Healthy Aging, Li KaShing Faculty of Medicine, The University of Hong Kong, Hong Kong, China.",,,pub.1092440096,ur.0625114536.05,Hung-fat,Tse
,,,,,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, Tennessee, USA.",,,pub.1092440096,,Wei,Zheng
,,,,,"Section of Genetic Medicine, Department of Medicine, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,ur.01226747363.52,Barbara E,Stranger
,,,,,"Institute for Genomics and Systems Biology, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,ur.01226747363.52,Barbara E,Stranger
,,,,,"Center for Data-Intensive Science, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,ur.01226747363.52,Barbara E,Stranger
,,,,,eGTEx Project,,,pub.1092170268,ur.01226747363.52,Barbara E,Stranger
,,,,,"Washington Regional Transplant Community, Annandale, Virginia, USA.",,,pub.1092170268,,Lori E,Brigham
,,,,,eGTEx Project,,,pub.1092170268,,Lori E,Brigham
,,,,,"Gift of Life Donor Program, Philadelphia, Pennsylvania, USA.",,,pub.1092170268,ur.014673623437.35,Richard,Hasz
,,,,,eGTEx Project,,,pub.1092170268,ur.014673623437.35,Richard,Hasz
,,,,,"LifeGift, Houston, Texas, USA.",,,pub.1092170268,,Marcus,Hunter
,,,,,eGTEx Project,,,pub.1092170268,,Marcus,Hunter
,,,,,"Center for Organ Recovery and Education, Pittsburgh, Pennsylvania, USA.",,,pub.1092170268,,Christopher,Johns
,,,,,eGTEx Project,,,pub.1092170268,,Christopher,Johns
,,,,,"LifeNet Health, Virginia Beach, Virginia, USA.",,,pub.1092170268,,Mark,Johnson
,,,,,eGTEx Project,,,pub.1092170268,,Mark,Johnson
,,,,,eGTEx Project,,,pub.1092170268,ur.01151726546.34,Gene,Kopen
,,,,,eGTEx Project,,,pub.1092170268,ur.014444753734.15,William F,Leinweber
,,,,,eGTEx Project,,,pub.1092170268,ur.01116624235.31,John T,Lonsdale
,,,,,eGTEx Project,,,pub.1092170268,,Alisa,McDonald
,,,,,eGTEx Project,,,pub.1092170268,ur.016707660532.50,Bernadette,Mestichelli
,,,,,"LifeGift, Houston, Texas, USA.",,,pub.1092170268,,Kevin,Myer
,,,,,eGTEx Project,,,pub.1092170268,,Kevin,Myer
,,,,,"LifeGift, Houston, Texas, USA.",,,pub.1092170268,,Brian,Roe
,,,,,eGTEx Project,,,pub.1092170268,,Brian,Roe
,,,,,eGTEx Project,,,pub.1092170268,ur.016106030134.36,Michael,Salvatore
,,,,,eGTEx Project,,,pub.1092170268,ur.014571313432.54,Saboor,Shad
,,,,,eGTEx Project,,,pub.1092170268,,Jeffrey A,Thomas
,,,,,"LifeNet Health, Virginia Beach, Virginia, USA.",,,pub.1092170268,ur.015471204037.51,Gary,Walters
,,,,,eGTEx Project,,,pub.1092170268,ur.015471204037.51,Gary,Walters
,,,,,"LifeNet Health, Virginia Beach, Virginia, USA.",,,pub.1092170268,,Michael,Washington
,,,,,eGTEx Project,,,pub.1092170268,,Michael,Washington
,,,,,"Center for Organ Recovery and Education, Pittsburgh, Pennsylvania, USA.",,,pub.1092170268,,Joseph,Wheeler
,,,,,eGTEx Project,,,pub.1092170268,,Joseph,Wheeler
,,,,,"Unyts, Buffalo, New York, USA.",,,pub.1092170268,,Jason,Bridge
,,,,,eGTEx Project,,,pub.1092170268,,Jason,Bridge
,,,,,eGTEx Project,,,pub.1092170268,,Barbara A,Foster
,,,,,eGTEx Project,,,pub.1092170268,ur.01347425654.70,Bryan M,Gillard
,,,,,eGTEx Project,,,pub.1092170268,ur.01000553620.32,Ellen,Karasik
,,,,,eGTEx Project,,,pub.1092170268,,Rachna,Kumar
,,,,,eGTEx Project,,,pub.1092170268,,Mark,Miklos
,,,,,eGTEx Project,,,pub.1092170268,,Michael T,Moser
,,,,,eGTEx Project,,,pub.1092170268,ur.0734155156.69,Scott D,Jewell
,,,,,eGTEx Project,,,pub.1092170268,ur.014103711434.87,Robert G,Montroy
,,,,,eGTEx Project,,,pub.1092170268,ur.01364425735.06,Daniel C,Rohrer
,,,,,eGTEx Project,,,pub.1092170268,ur.016414731432.38,Dana R,Valley
,,,,,eGTEx Project,,,pub.1092170268,,David A,Davis
,,,,,eGTEx Project,,,pub.1092170268,,Deborah C,Mash
,,,,,eGTEx Project,,,pub.1092170268,,Sarah E,Gould
,,,,,eGTEx Project,,,pub.1092170268,ur.015544765634.37,Ping,Guan
,,,,,eGTEx Project,,,pub.1092170268,,Susan,Koester
,,,,,eGTEx Project,,,pub.1092170268,,A Roger,Little
,,,,,eGTEx Project,,,pub.1092170268,,Casey,Martin
,,,,,eGTEx Project,,,pub.1092170268,ur.01144711230.55,Helen M,Moore
,,,,,eGTEx Project,,,pub.1092170268,ur.015613101034.69,Abhi,Rao
,,,,,eGTEx Project,,,pub.1092170268,ur.016644441107.89,Jeffery P,Struewing
,,,,,eGTEx Project,,,pub.1092170268,ur.016272425537.29,Simona,Volpi
,,,,,eGTEx Project,,,pub.1092170268,ur.0721776147.26,Kasper D,Hansen
,,,,,eGTEx Project,,,pub.1092170268,ur.0710752610.36,Peter F,Hickey
,,,,,eGTEx Project,,,pub.1092170268,ur.01232340413.35,Lindsay F,Rizzardi
,,,,,eGTEx Project,,,pub.1092170268,ur.07753523434.27,Lei,Hou
,,,,,eGTEx Project,,,pub.1092170268,ur.011346464434.75,Yaping,Liu
,,,,,eGTEx Project,,,pub.1092170268,ur.012741425434.65,Benoit,Molinie
,,,,,eGTEx Project,,,pub.1092170268,ur.015507760370.18,Yongjin,Park
,,,,,eGTEx Project,,,pub.1092170268,ur.015727327434.45,Nicola,Rinaldi
,,,,,eGTEx Project,,,pub.1092170268,,Li,Wang
,,,,,eGTEx Project,,,pub.1092170268,ur.011414577634.93,Nicholas,Van Wittenberghe
,,,,,"Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1092170268,ur.01217475432.83,Melina,Claussnitzer
,,,,,eGTEx Project,,,pub.1092170268,ur.01217475432.83,Melina,Claussnitzer
,,,,,eGTEx Project,,,pub.1092170268,,Ellen T,Gelfand
,,,,,eGTEx Project,,,pub.1092170268,,Qin,Li
,,,,,eGTEx Project,,,pub.1092170268,,Sandra,Linder
,,,,,eGTEx Project,,,pub.1092170268,ur.0753234751.38,Rui,Zhang
,,,,,eGTEx Project,,,pub.1092170268,ur.01171233446.62,Kevin S,Smith
,,,,,eGTEx Project,,,pub.1092170268,,Emily K,Tsang
,,,,,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Lin S,Chen
,,,,,eGTEx Project,,,pub.1092170268,,Lin S,Chen
,,,,,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Kathryn,Demanelis
,,,,,eGTEx Project,,,pub.1092170268,,Kathryn,Demanelis
,,,,,eGTEx Project,,,pub.1092170268,ur.0576715077.17,Jennifer A,Doherty
,,,,,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,ur.01112630053.23,Farzana,Jasmine
,,,,,eGTEx Project,,,pub.1092170268,ur.01112630053.23,Farzana,Jasmine
,,,,,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,ur.0776401453.41,Muhammad G,Kibriya
,,,,,eGTEx Project,,,pub.1092170268,ur.0776401453.41,Muhammad G,Kibriya
,,,,,eGTEx Project,,,pub.1092170268,ur.01203441030.12,Lihua,Jiang
,,,,,eGTEx Project,,,pub.1092170268,ur.01260036300.44,Shin,Lin
,,,,,eGTEx Project,,,pub.1092170268,,Meng,Wang
,,,,,eGTEx Project,,,pub.1092170268,ur.015321041020.39,Ruiqi,Jian
,,,,,eGTEx Project,,,pub.1092170268,,Xiao,Li
,,,,,eGTEx Project,,,pub.1092170268,,Joanne,Chan
,,,,,eGTEx Project,,,pub.1092170268,,Daniel,Bates
,,,,,eGTEx Project,,,pub.1092170268,ur.01321417627.75,Morgan,Diegel
,,,,,eGTEx Project,,,pub.1092170268,ur.012446476334.40,Jessica,Halow
,,,,,eGTEx Project,,,pub.1092170268,ur.0751235340.36,Eric,Haugen
,,,,,eGTEx Project,,,pub.1092170268,ur.015434400334.73,Audra,Johnson
,,,,,eGTEx Project,,,pub.1092170268,ur.0754053040.54,Rajinder,Kaul
,,,,,eGTEx Project,,,pub.1092170268,,Kristen,Lee
,,,,,eGTEx Project,,,pub.1092170268,ur.0607335463.58,Matthew T,Maurano
,,,,,eGTEx Project,,,pub.1092170268,ur.01165226406.86,Jemma,Nelson
,,,,,eGTEx Project,,,pub.1092170268,ur.016367773451.24,Fidencio J,Neri
,,,,,eGTEx Project,,,pub.1092170268,ur.0630137266.64,Richard,Sandstrom
,,,,,"Section of Genetic Medicine, Department of Medicine, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Marian S,Fernando
,,,,,"Institute for Genomics and Systems Biology, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Marian S,Fernando
,,,,,eGTEx Project,,,pub.1092170268,,Marian S,Fernando
,,,,,"Section of Genetic Medicine, Department of Medicine, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Caroline,Linke
,,,,,"Institute for Genomics and Systems Biology, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Caroline,Linke
,,,,,eGTEx Project,,,pub.1092170268,,Caroline,Linke
,,,,,"Section of Genetic Medicine, Department of Medicine, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Meritxell,Oliva
,,,,,"Institute for Genomics and Systems Biology, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Meritxell,Oliva
,,,,,eGTEx Project,,,pub.1092170268,,Meritxell,Oliva
,,,,,"Section of Genetic Medicine, Department of Medicine, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Andrew,Skol
,,,,,"Institute for Genomics and Systems Biology, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Andrew,Skol
,,,,,"Center for Data-Intensive Science, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Andrew,Skol
,,,,,eGTEx Project,,,pub.1092170268,,Andrew,Skol
,,,,,"Section of Genetic Medicine, Department of Medicine, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Fan,Wu
,,,,,"Institute for Genomics and Systems Biology, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,,Fan,Wu
,,,,,eGTEx Project,,,pub.1092170268,,Fan,Wu
,,,,,eGTEx Project,,,pub.1092170268,ur.0776447767.57,Joshua M,Akey
,,,,,eGTEx Project,,,pub.1092170268,,Andrew P,Feinberg
,,,,,eGTEx Project,,,pub.1092170268,,Jin Billy,Li
,,,,,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA.",,,pub.1092170268,ur.0730266253.44,Brandon L,Pierce
,,,,,eGTEx Project,,,pub.1092170268,ur.0730266253.44,Brandon L,Pierce
,,,,,eGTEx Project,,,pub.1092170268,ur.01107035267.40,John A,Stamatoyannopoulos
,,,,,eGTEx Project,,,pub.1092170268,,Hua,Tang
,,,,,eGTEx Project,,,pub.1092170268,ur.01131126727.99,Kristin G,Ardlie
,,,,,eGTEx Project,,,pub.1092170268,ur.0767056320.07,Manolis,Kellis
,,,,,eGTEx Project,,,pub.1092170268,ur.01031217667.32,Michael P,Snyder
,,,,,eGTEx Project,,,pub.1092170268,ur.01003466553.33,Stephen B,Montgomery
,,,,,"Guardant Health, Inc., Redwood City, California, USA.",,,pub.1092546845,,Kimberly C,Banks
,,,,,"Guardant Health, Inc., Redwood City, California, USA.",,,pub.1092546845,ur.0577404735.31,Richard B,Lanman
,,,,,"Driver Inc., San Francisco, California, USA.",,,pub.1092546845,ur.01362763062.84,Aleah F,Caulin
,,,,,"Driver Inc., San Francisco, California, USA.",,,pub.1092546845,,John,St John
,,,,,"Driver Inc., San Francisco, California, USA.",,,pub.1092546845,,Anibal R,Cordero
,,,,,"Driver Inc., San Francisco, California, USA.",,,pub.1092546845,ur.0655737672.24,Petros,Giannikopoulos
,,,,,"Ellen M. Leffler is at the Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, UK, and the Wellcome Trust Sanger Institute, Hinxton, UK.",,,pub.1093059310,,Ellen M,Leffler
,,,,,"Department of Medicine, Division of Endocrinology, Diabetes, and Nutrition, University of Maryland, Baltimore, Maryland, USA.",,,pub.1092405015,ur.010132624702.70,Jeffrey R,O'Connell
,,,,,"DNAnexus, Inc. Mountain View, California, USA.",,,pub.1092405015,,Darren C,Ames
,,,,,"DNAnexus, Inc. Mountain View, California, USA.",,,pub.1092405015,,Andrew,Carroll
,,,,,"Department of Medicine, Division of Endocrinology, Diabetes, and Nutrition, University of Maryland, Baltimore, Maryland, USA.",,,pub.1092405015,ur.016016401442.73,Joshua P,Lewis
,,,,,"Seattle Epidemiologic Research and Information Center, Department of Veteran Affairs Office of Research and Development, Seattle, Washington, USA.",,,pub.1092405015,,Nicholas L,Smith
,,,,,"Department of Medicine, Division of Endocrinology, Diabetes, and Nutrition, University of Maryland, Baltimore, Maryland, USA.",,,pub.1092405015,ur.01302305232.60,Braxton D,Mitchell
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.07721544433.41,Hannes P,Eggertsson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.014263416547.25,Hakon,Jonsson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.012141210347.48,Snaedis,Kristmundsdottir
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01167370725.61,Eirikur,Hjartarson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01276523755.34,Birte,Kehr
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01366065163.97,Gisli,Masson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01121255525.11,Florian,Zink
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.016012657463.05,Kristjan E,Hjorleifsson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.0726475763.17,Aslaug,Jonasdottir
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01023673114.90,Adalbjorg,Jonasdottir
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01220643160.06,Ingileif,Jonsdottir
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.0637651205.48,Daniel F,Gudbjartsson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01014100275.50,Pall,Melsted
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.0723426172.10,Kari,Stefansson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1091911912,ur.01265161315.61,Bjarni V,Halldorsson
,,,,,"Wuhu Fourth People's Hospital, Wuhu, China.",,,pub.1092132027,,Peng,Wang
,,,,,"Wuhu Fourth People's Hospital, Wuhu, China.",,,pub.1092132027,,Ping,Yang
,,,,,"National Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, China.",,,pub.1092132027,,Qi,Xu
,,,,,"Roddenberry Stem Cell Center at Gladstone, San Francisco, California, USA.",,,pub.1092132028,ur.01032104102.37,Deepak,Srivastava
