journal_id,title,total
jour.1222503,Environmental Engineering and Management Journal,1
jour.1141196,E3S Web of Conferences,1
jour.1128619,Korean Leprosy Bulletin,1
jour.1147000,Quaestiones Disputatae,1
jour.1032509,Theology and Science,1
jour.1033592,IEEE Transactions on Wireless Communications,1
jour.1076817,Scottish Medical Journal,1
jour.1126166,Journal of Chemometrics,1
jour.1108231,Dokuz Eylül Üniversitesi Tıp Fakültesi Dergisi,1
jour.1052634,Intermetallics,1
jour.1136741,Mobile Networks and Applications,1
jour.1147175,International Journal for the Study of Skepticism,1
jour.1023487,HealthcarePapers,1
jour.1033605,IEEE Transactions on Intelligent Transportation Systems,1
jour.1137203,Integrated Ferroelectrics,1
jour.1046585,International Journal of Research in Nursing,1
jour.1138977,Journal of Optical Communications and Networking,1
jour.1040758,Environmental Health Insights,1
jour.1155859,Noise Mapping,1
jour.1320074,IEEE wireless communications,1
jour.1300183,International Journal of Genetic Science,1
jour.1144767,Inland Waters,1
jour.1035026,Current Pharmaceutical Analysis,1
jour.1136775,Metallurgical and Materials Transactions B,1
jour.1156196,International Journal of HIV/AIDS and Research,1
jour.1141912,ACM Transactions on Privacy and Security,1
jour.1049796,Aquaculture Environment Interactions,1
jour.1040166,Arts & Health,1
jour.1319551,Batteries & Supercaps,1
jour.1312262,Applied Physics B,1
jour.1046926,Laser Physics Letters,1
jour.1314452,Ophthalmology Journal,1
jour.1136762,International Review of Economics,1
jour.1023077,Plant Diversity,1
jour.1136900,Chinese Physics Letters,1
jour.1127241,Journal of Raptor Research,1
jour.1313377,Aquatic Sciences,1
jour.1152309,IEEE Transactions on Big Data,1
jour.1053121,Biophysics Reports,1
jour.1156412,International Journal of Research in Dermatology,1
jour.1141952,The Bulletin of Legal Medicine,1
jour.1008804,Journal of Information Science,1
jour.1314484,Journal of Nutrition and Food Security,1
jour.1099265,Der Schmerz,1
jour.1052382,Metalloproteinases In Medicine,1
jour.1051222,Current Sleep Medicine Reports,1
jour.1345353,Translational Medicine,1
jour.1042137,Virology Research and Treatment,1
jour.1154347,International Practice Development Journal,1
jour.1146650,Kōtuitui New Zealand Journal of Social Sciences Online,1
jour.1145608,Contemporary Social Science,1
jour.1085036,The Nurse Practitioner,1
jour.1147168,Daímon,1
jour.1035820,The Journal of Positive Psychology,1
jour.1050761,Journal of Cardio-Thoracic Medicine,1
jour.1139633,Neuroradiologie Scan,1
jour.1155200,Soft Power,1
jour.1017905,Psychological test and assessment modeling,1
jour.1049295,Journal of Sleep Disorders Treatment & Care,1
jour.1052818,Separations,1
jour.1101989,Arquivos Brasileiros de Neurocirurgia Brazilian Neurosurgery,1
jour.1284391,Medicine Anthropology Theory | An open-access journal in the anthropology of health illness and medicine,1
jour.1152537,Journal of Education and Community Health,1
jour.1108340,Journal of Chinese medicinal materials,1
jour.1145863,Nordisk Tidsskrift for Helseforskning,1
jour.1285229,Chinese Nursing Research,1
jour.1040000,Sykepleien Nett,1
jour.1141577,International Journal of Parallel Emergent and Distributed Systems,1
jour.1158060,Colloquium Series on The Genetic Basis of Human Disease,1
jour.1086224,Disasters,1
jour.1046986,Journal of Biomedical Graphics and Computing,1
jour.1050598,Journal of Biological Methods,1
jour.1019680,Magyar Tudomány,1
jour.1300543,Journal of Engineering and Science in Medical Diagnostics and Therapy,1
jour.1123469,Leonardo,1
jour.1303979,2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),1
jour.1049597,Health Services Insights,1
jour.1312008,Irish Veterinary Journal,1
jour.1046800,Lighting Research and Technology,1
jour.1051969,Integrative Cancer Science and Therapeutics,1
jour.1299232,Biological Markers in Fundamental and Clinical Medicine (collection of abstracts),1
jour.1136474,Photonic Sensors,1
jour.1119389,Health Services and Outcomes Research Methodology,1
jour.1321376,Frontiers of Nursing,1
jour.1032831,Journal of Applied Oral Science,1
jour.1299121,Clinical Studies & Medical Case Reports,1
jour.1092871,Journal of Continuing Education in the Health Professions,1
jour.1364487,Вестник Башкирского университета,1
jour.1049639,Journal of Nutritional Disorders & Therapy,1
jour.1046297,Adolescent Health Medicine and Therapeutics,1
jour.1041449,International Perspectives on Sexual and Reproductive Health,1
jour.1130057,Indian Journal of Social Psychiatry,1
jour.1127140,Social Science Computer Review,1
jour.1051462,Injury Epidemiology,1
jour.1049693,International Journal of Veterinary Science and Medicine,1
jour.1044596,Data & Knowledge Engineering,1
jour.1140959,International Journal of Climate Change Strategies and Management,1
jour.1107158,European Oral Research,1
jour.1070928,Biological Bulletin,1
jour.1337189,Journal of Neuroscience and Neuropsychology,1
jour.1018037,Milbank Quarterly,1
jour.1150168,Modern Stochastics Theory and Applications,1
jour.1050330,Journal of Biomolecular Research & Therapeutics,1
jour.1046638,Rheumatology Current Research,1
jour.1358833,Robotics and Autonomous Systems,1
jour.1365485,Sleep Medicine X,1
jour.1368139,Pharmateca,1
jour.1030796,Cognitive Behaviour Therapy,1
jour.1140939,Journal of Reformed Theology,1
jour.1158240,Translational Research in Anatomy,1
jour.1272502,Plant Ecology and Evolution,1
jour.1299431,HIV Current Research,1
jour.1045326,Journal of Clinical & Cellular Immunology,1
jour.1102258,Journal of Sport Rehabilitation,1
jour.1298045,The Proceedings of the Machine Design and Tribology Division meeting in JSME,1
jour.1319803,Pharmaceutical Medicine,1
jour.1127114,The Brown University Child and Adolescent Behavior Letter,1
jour.1044758,AIDS Research and Treatment,1
jour.1137756,Soil Use and Management,1
jour.1327410,Ecological Economics,1
jour.1043637,Econometrics Journal,1
jour.1023420,AAPS PharmSciTech,1
jour.1023547,Holzforschung,1
jour.1013866,Journal of Wildlife Management,1
jour.1045163,Canadian Medical Education Journal,1
jour.1105327,Journal of the American Academy of Orthopaedic Surgeons,1
jour.1042204,International Journal of Microbiology,1
jour.1044560,European Journal of Cardiovascular Medicine,1
jour.1021070,Human Fertility,1
jour.1090088,Journal of Family Therapy,1
jour.1156591,Green Energy & Environment,1
jour.1286540,Oral Science International,1
jour.1154432,Change and Adaptation in Socio-Ecological Systems,1
jour.1027840,Land Use Policy,1
jour.1026101,Agricultural Systems,1
jour.1045240,Journal of Herbal Medicine,1
jour.1337575,The Proceedings of the Annual Convention of the Japanese Psychological Association,1
jour.1042289,Vascular Cell,1
jour.1097206,Indian Journal of Clinical Biochemistry,1
jour.1082725,American Water Works Association,1
jour.1046364,Journal of Epilepsy Research,1
jour.1038548,Automation in Construction,1
jour.1092501,Critical Reviews in Immunology,1
jour.1146308,Built Environment Project and Asset Management,1
jour.1143222,Journal of Engineering Design and Technology,1
jour.1284423,Advances in Ophthalmology and Optometry,1
jour.1145146,Revista Paulista de Pediatria (English Edition),1
jour.1141857,International Journal of Power and Energy Systems,1
jour.1018802,Journal of Environmental Health,1
jour.1031137,Journal of Microelectromechanical Systems,1
jour.1099571,Pediatric Physical Therapy,1
jour.1089370,Scanning,1
jour.1062438,Kanzo,1
jour.1019233,Jornal Brasileiro de Psiquiatria,1
jour.1005543,Česká Gynekologie,1
jour.1321096,Spora A Journal of Biomathematics,1
jour.1018357,Reumatismo,1
jour.1137851,Structural Survey,1
jour.1301760,International Journal of Hospital Pharmacy,1
jour.1136693,Bioentrepreneur,1
jour.1291951,Interventional Radiology,1
jour.1142160,Pacific Rim Property Research Journal,1
jour.1364905,Annual for Hospital Pharmacy,1
jour.1086844,Journal of Food Processing and Preservation,1
jour.1157019,Annals of Joint,1
jour.1032538,Australian Journal of Grape and Wine Research,1
jour.1154832,Reactive Oxygen Species,1
jour.1144956,APOS Trends in Orthodontics,1
jour.1047918,Journal of the American Association of Nurse Practitioners,1
jour.1053709,JMIR Medical Education,1
jour.1140253,Young,1
jour.1139243,Sustainable Development,1
jour.1138465,Business Strategy and the Environment,1
jour.1034165,Nutrire,1
jour.1053230,Building Simulation,1
jour.1295240,Engineering Management Journal,1
jour.1337883,Child and Adolescent Obesity,1
jour.1048400,Microbiology Research Journal International,1
jour.1048636,The Open Urology & Nephrology Journal,1
jour.1021122,International Journal of Social Research Methodology,1
jour.1141537,Journal of Corporate Real Estate,1
jour.1051392,World Journal of Meta-Analysis,1
jour.1052836,Construction and Building Materials,1
jour.1312265,Nucleosides Nucleotides & Nucleic Acids,1
jour.1051419,Journal of Nature and Science,1
jour.1017028,Journal of Binocular Vision and Ocular Motility,1
jour.1140427,Data Science Journal,1
jour.1044880,Cellular Logistics,1
jour.1051682,Case Reports in Plastic Surgery and Hand Surgery,1
jour.1045655,International Journal of Family Medicine,1
jour.1050029,Open Journal of Statistics,1
jour.1023107,Journal of Herpetology,1
jour.1051701,Temperature,1
jour.1279248,South Eastern European Journal of Public Health,1
jour.1295891,Genetic Engineering & Biotechnology News,1
jour.1036495,Russian Journal of Biotherapy,1
jour.1042926,IJCAI : proceedings of the conference,1
jour.1029862,Chinese Journal of Lung Cancer,1
jour.1152626,European Journal of Environmental Sciences,1
jour.1095211,Archives of Insect Biochemistry and Physiology,1
jour.1042149,Advances in Bioinformatics,1
jour.1099908,HEC Forum,1
jour.1136768,Journal of Archaeological Method and Theory,1
jour.1087547,Journal of Ambulatory Care Management,1
jour.1051046,AIMS Molecular Science,1
jour.1021355,Health Promotion Practice,1
jour.1142319,IEEE Transactions on Learning Technologies,1
jour.1012337,Language Learning,1
jour.1035311,Journal of Basic & Applied Sciences,1
jour.1098630,Korean Journal of Food Science and Technology,1
jour.1027568,Journal of Ethnic and Migration Studies,1
jour.1047210,American Journal of Molecular Biology,1
jour.1021307,Archivos de Prevención de Riesgos Laborales,1
jour.1049054,International Journal of Cardiovascular Sciences,1
jour.1047829,Research Ethics,1
jour.1039978,Journal of Consumer Psychology,1
jour.1137063,Journal of the Ceramic Society of Japan,1
jour.1019929,Acta Alimentaria,1
jour.1021457,Surgical Practice,1
jour.1100497,WOUNDS A Compendium of Clinical Research and Practice,1
jour.1338857,Novel Approaches in Cancer Study,1
jour.1290464,Oral Cancer,1
jour.1141733,Potravinarstvo Slovak Journal of Food Sciences,1
jour.1092835,Veterinary Surgery,1
jour.1321141,TNOA Journal of Ophthalmic Science and Research,1
jour.1226944,2012 Sixth International Conference on Sensing Technology (ICST),1
jour.1034312,Revista Brasileira de Entomologia,1
jour.1046806,Pharmaceutical Patent Analyst,1
jour.1035020,Current Nanoscience,1
jour.1053657,American Medical Student Research Journal,1
jour.1051040,Terra Latinoamericana,1
jour.1013472,Journal of Clinical Orthodontics,1
jour.1143940,Journal of Legal Affairs and Dispute Resolution in Engineering and Construction,1
jour.1300031,Journal of Endocrine Surgery,1
jour.1035019,Current Bioactive Compounds,1
jour.1135983,International Journal of Recycling of Organic Waste in Agriculture,1
jour.1297205,German Journal of Exercise and Sport Research,1
jour.1144873,Nordic Journal of Working Life Studies,1
jour.1108206,Zeynep Kamil Tıp Bülteni,1
jour.1137461,Journal of Agricultural Economics,1
jour.1156138,Autoimmune and Infectious Diseases Open Access,1
jour.1105660,Clinical Pulmonary Medicine,1
jour.1017871,Paediatrica Indonesiana,1
jour.1049299,Revista da Sociedade Portuguesa de Dermatologia e Venereologia,1
jour.1044699,Contemporary Clinical Dentistry,1
jour.1139159,Teachers and Teaching,1
jour.1043116,Recent Patents on Food Nutrition & Agriculturee,1
jour.1359330,Toxicon X,1
jour.1154794,Journal of Reconstructive Microsurgery Open,1
jour.1016807,Journal of Community Psychology,1
jour.1301677,Neuroglia,1
jour.1101525,Psychotherapy Research,1
jour.1047231,Biocatalysis and Agricultural Biotechnology,1
jour.1043947,HERD Health Environments Research & Design Journal,1
jour.1052906,Journal for Person-Oriented Research,1
jour.1070918,Zhurnal Evoliutsionnoi Biokhimii I Fiziologii,1
jour.1044230,Craniomaxillofacial Trauma & Reconstruction,1
jour.1082957,Proceedings of the Entomological Society of Washington,1
jour.1097842,International Journal of Adolescence and Youth,1
jour.1027520,Development Policy Review,1
jour.1041834,Mathematical Modelling of Natural Phenomena,1
jour.1039479,Public Health Ethics,1
jour.1338678,Pediatric Medicine,1
jour.1037517,British Journal of Neuroscience Nursing,1
jour.1153025,Medicina Reproductiva y Embriología Clínica,1
jour.1142404,Climate and Development,1
jour.1145074,Bulletin du Centre de Recherche du Château de Versailles,1
jour.1147909,Herald of the Bauman Moscow State Technical University Series Natural Sciences,1
jour.1124420,International Journal of Educational Development,1
jour.1088878,Studies in Family Planning,1
jour.1052249,Cardiovascular Pharmacology Open Access,1
jour.1297470,European Journal of Mass Spectrometry,1
jour.1037976,Journal of Clinical Sport Psychology,1
jour.1160710,Current Protocols in Stem Cell Biology,1
jour.1044794,Atmospheric Pollution Research,1
jour.1018545,Biographical Memoirs of Fellows of the Royal Society,1
jour.1142134,Perspectives in Science,1
jour.1015635,Journal of Evolutionary Biochemistry and Physiology,1
jour.1132233,The Japanese Journal of Jaw Deformities,1
jour.1035781,Journal of Nursing,1
jour.1032730,Annals of Cancer Research and Therapy,1
jour.1114672,Hématologie,1
jour.1365481,Kidney Medicine,1
jour.1151989,ChronoPhysiology and Therapy,1
jour.1021846,Journal of Technology in Human Services,1
jour.1126636,Journal of the American Society for Horticultural Science,1
jour.1147981,Journal of Agricultural Studies,1
jour.1105690,Progress in Palliative Care,1
jour.1291753,Transdisciplinary Journal of Engineering & Science,1
jour.1048601,Journal of Tumor,1
jour.1048954,Open Journal of Medical Microbiology,1
jour.1295109,Journal of Housing and the Built Environment,1
jour.1039891,Current Urology,1
jour.1033422,Current Proteomics,1
jour.1137710,Facilities,1
jour.1113362,Journal of the History of the Neurosciences,1
jour.1115115,Journal of Neonatal Nursing,1
jour.1155868,Public Health and Emergency,1
jour.1045255,Arab Journal of Urology,1
jour.1293164,HLRP Health Literacy Research and Practice,1
jour.1136320,Review Journal of Autism and Developmental Disorders,1
jour.1033413,Iranian Journal of Pharmaceutical Research,1
jour.1313520,CERN ideaSquare journal of experimental innovation,1
jour.1111952,Journal of law and medicine,1
jour.1052544,International Journal of Applied Sciences and Biotechnology,1
jour.1285065,Perinatal Journal,1
jour.1143567,Interactive Technology and Smart Education,1
jour.1021180,Clinical Implant Dentistry and Related Research,1
jour.1049001,LGBT Health,1
jour.1291050,Tropical Plant Research,1
jour.1136185,Multiple Sclerosis and Demyelinating Disorders,1
jour.1327525,2008 Winter Simulation Conference,1
jour.1097725,Journal of Health Care Chaplaincy,1
