journal.title,count
Chemistry - A European Journal,2
Anatomy Research International,2
Electroanalysis,2
Clinical Microbiology Open Access,2
Addictive Behaviors,2
Zeitschrift für Kinder- und Jugendpsychiatrie und Psychotherapie,2
Technical Innovations & Patient Support in Radiation Oncology,2
Alternative and Complementary Therapies,2
Bulletin of Emergency and Trauma,2
Revista Endoscopia,2
Journal of Genetic Medicine,2
日本小児外科学会雑誌,2
Applied Animal Behaviour Science,2
Physical Chemistry Chemical Physics,2
Journal of the Pediatric Infectious Diseases Society,2
Molecular Cytogenetics,2
Archives of Plastic Surgery,2
Acta Medica Marisiensis,2
Health Economics,2
Cardiovascular Ultrasound,2
The American Journal of Drug and Alcohol Abuse,2
The Open Rheumatology Journal,2
Jornal Vascular Brasileiro,2
Surface and Interface Analysis,2
Research in Cardiovascular Medicine,2
Stroke Research and Treatment,2
The Journal of Japanese Society of Stomatognathic Function,2
Case Reports in Psychiatry,2
Journal of Local and Global Health Science,2
Environmental Microbiology,2
CNS Neuroscience & Therapeutics,2
Proteins Structure Function and Bioinformatics,2
Pakistan Journal of Nutrition,2
Facial Plastic Surgery,2
Endocrinology&Metabolism International Journal,2
Spektrum der Augenheilkunde,2
Innovative Surgical Sciences,2
Polymers for Advanced Technologies,2
Clinical Ovarian and Other Gynecologic Cancer,2
Journal of Clinical Orthopaedics and Trauma,2
The Lancet Global Health,2
Eurosurveillance,2
Microbiology Australia,2
European Orthopaedics and Traumatology,2
Clinical Pulmonary Medicine,2
Comparative Medicine,2
Kōtuitui New Zealand Journal of Social Sciences Online,2
Journal of Obesity,2
The Application of Clinical Genetics,2
Journal of Child and Adolescent Psychopharmacology,2
Drug Development and Industrial Pharmacy,2
Advanced Functional Materials,2
Topics in Stroke Rehabilitation,2
Journal of Integrative Nephrology and Andrology,2
Yearbook of Neonatal and Perinatal Medicine,2
Frontiers in Behavioral Neuroscience,2
Current Surgery Reports,2
Biological Reviews,2
Epidemiology,2
American Journal of Medical Quality,2
Advances in Medicine,2
Dementia and Neurocognitive Disorders,2
Lietuvos chirurgija,2
Briefings in Functional Genomics,2
Plastic Surgical Nursing,2
Journal of Biological System,2
Advances in Skin & Wound Care,2
World Journal of Radiology,2
Journal of Radiation Research,2
Dialysis & Transplantation,2
Analytical Letters,2
Transboundary and Emerging Diseases,2
Yearbook of Cardiology,2
Annals of Saudi Medicine,2
International Journal of Laboratory Hematology,2
Lab Medicine,2
Pediatric Neurosurgery,2
Geriatrics and Gerontology International,2
Mathematical and Computer Modelling,2
Blood Pressure Monitoring,2
Open Journal of Nursing,2
Medical Decision Making,2
International Journal of Pharmacy Practice,2
Japanese Journal of Neurosurgery,2
Current Psychiatry Reports,2
Drug and Alcohol Review,2
Revista da Associação Médica Brasileira (English Edition),2
Organic Letters,2
Journal of the Korean Neurological Association,2
Revista Dor,2
The Ocular Surface,2
Medizinische Klinik,2
Vascular,2
Pelvi-périnéologie,2
Hearing Balance and Communication,2
Current Opinion in HIV and AIDS,2
Case Reports in Otolaryngology,2
AIP Conference Proceedings,2
Formosan Journal of Surgery,2
Immune Network,2
Retrovirology,2
Journal of Inflammation Research,2
The Open Urology & Nephrology Journal,2
Pneumo News,2
Journal of Pediatric Neurosciences,2
Kidney Diseases,2
ChemistrySelect,2
BMC Pharmacology and Toxicology,2
Jurnalul de Chirurgie,2
Annual Review of Nutrition,2
Annals of Burns and Fire Disasters,2
Clinical and Experimental Neuroimmunology,2
SIAM Journal on Applied Mathematics,2
Journal of Ancient Diseases & Preventive Remedies,2
Human Movement Science,2
Neuropsychopharmacology,2
Hematology Reports,2
European Geriatric Medicine,2
Journal of Geophysical Research,2
Journal of Acute Disease,2
Open Journal of Clinical Diagnostics,2
International Journal of Coal Geology,1
Journal of Autism and Developmental Disorders,1
JAAOS Global Research and Reviews,1
Isokinetics and Exercise Science,1
Nanomaterials,1
Journal of Pharmaceutical Health Care and Sciences,1
Current Psychopharmacologye,1
Contemporary Issues in Communication Science and Disorders,1
International Journal of Epilepsy,1
Sağlık Bilimleri ve Meslekleri Dergisi,1
Journal of Nuclear Medicine Technology,1
Les cahiers de l'année gérontologique,1
Journal of Pharmacology and Pharmacotherapeutics,1
International Journal of Food Science & Technology,1
Antibiotics,1
Postępy Higieny i Medycyny Doświadczalnej,1
Asia Oceania Journal of Nuclear Medicine and Biology,1
Nursing Children and Young People,1
Journal of Safety Research,1
Journal of Neuroimmune Pharmacology,1
Applied & Translational Genomics,1
Behaviour Research and Therapy,1
Applied Biochemistry and Biotechnology,1
Drug and Chemical Toxicology,1
In Vitro Cellular & Developmental Biology - Animal,1
Cancer Informatics,1
Noise and Health,1
Logopedics Phoniatrics Vocology,1
Journal of Psoriasis and Psoriatic Arthritis,1
IEEE Transactions on Robotics,1
Eurasian Journal of Medicine,1
Bangladesh Journal of Pharmacology,1
International Journal of Orthopaedic and Trauma Nursing,1
World Journal of Anesthesiology,1
Cancer Cytopathology,1
Nanotechnology,1
Cell Death Discovery,1
Frontiers in Nutrition,1
Journal of Adolescent Health,1
Chemical Industry and Chemical Engineering Quarterly,1
Journal of Craniovertebral Junction and Spine,1
Indian Journal of Medical Specialities,1
Evolution Medicine and Public Health,1
European Journal of General Dentistry,1
Archives of Drug Information,1
Lipids,1
Expert Systems with Applications,1
Theoretical Issues in Ergonomics Science,1
Clinical Trials in Orthopedic Disorders,1
Anatomy & Physiology,1
Acta Microbiologica et Immunologica Hungarica,1
Journal of Computational and Nonlinear Dynamics,1
理学療法学,1
Food Microbiology,1
Journal of Manual & Manipulative Therapy,1
Egyptian Journal of Anaesthesia,1
The Anatomical Record Part A Discoveries in Molecular Cellular and Evolutionary Biology,1
Developmental Psychology,1
The Egyptian Journal of Hospital Medicine,1
BioResearch Open Access,1
International Journal of Inclusive Education,1
Chem-Bio Informatics Journal,1
Inpharma Weekly,1
Journal of Preventive Medicine and Hygiene,1
International Journal of System Dynamics Applications,1
Head and Neck Pathology,1
Psycho-Oncologie,1
In Silico Pharmacology,1
World Journal of Endocrine Surgery,1
Systems Research and Behavioral Science,1
Pneumonia,1
Land Use Policy,1
Psychiatric Genetics,1
日本看護研究学会雑誌,1
Autism Research,1
Multivariate Behavioral Research,1
Turkish Archives of Otorhinolaryngology,1
Nursing Open,1
Revista Española de Patología,1
Children Infections,1
糖尿病,1
Biomedical Imaging and Intervention Journal,1
Statistics in Biopharmaceutical Research,1
Cell Biology and Toxicology,1
The Joint Commission Journal on Quality and Patient Safety,1
Clinical Parkinsonism & Related Disorders,1
Memory & Cognition,1
Biology Bulletin Reviews,1
Clinical Techniques in Equine Practice,1
Birth Defects Research Part B Developmental and Reproductive Toxicology,1
Bulletin of Faculty of Pharmacy Cairo University,1
Optics Letters,1
Food and Environmental Virology,1
International Journal of Psychiatry in Clinical Practice,1
GastroHep,1
Medical Science Educator,1
Journal of Integrative Oncology,1
CT meeting,1
Journal of Biophysics,1
Molecular Diversity,1
Multiple Sclerosis and Demyelinating Disorders,1
Clinical Skin Cancer,1
Journal of Indian Society of Periodontology,1
2011 5th International Conference on Bioinformatics and Biomedical Engineering,1
Journal of Micromechanics and Microengineering,1
Advances in Aging Research,1
Journal of the Korean Dysphagia Society,1
Journal of Urban Health,1
Current Opinion in Virology,1
The Journal of Pathology Clinical Research,1
Journal of Aging Research,1
HepatoBiliary Surgery and Nutrition,1
Race Ethnicity and Education,1
European Thyroid Journal,1
Food Hydrocolloids,1
Journal of Foot and Ankle Research,1
Nutrition & Dietetics,1
Drug Discovery Today Therapeutic Strategies,1
Allergo Journal International,1
Nagoya Journal of Medical Science,1
JMIR Public Health and Surveillance,1
Neuroembryology and Aging,1
Applied Signal Processing,1
SA Heart,1
JAMIA Open,1
Trauma Case Reports,1
LO SCALPELLO-OTODI Educational,1
Biomédica,1
Annual Review of Physiology,1
EJNMMI Research,1
Medical Instrumentation,1
Radiología (English Edition),1
The Journal of Perinatal & Neonatal Nursing,1
Current Stem Cell Reports,1
Med Lab (Stuttgart),1
Acta Veterinaria Scandinavica,1
International Paramedic Practice,1
Chronic Obstructive Pulmonary Diseases Journal of the COPD Foundation,1
Journal of Human Virology & Retrovirology,1
International Journal of Critical Care and Emergency Medicine,1
SAE International Journal of Transportation Safety,1
Journal of clinical practice,1
ISRN Vascular Medicine,1
Nano-Micro Letters,1
Journal of Neurology & Neurophysiology,1
Journal of Experimental & Theoretical Artificial Intelligence,1
Photonics and Lasers in Medicine,1
Pharmaceutical Medicine,1
Globalization and Health,1
Journal of Nursing Measurement,1
Advances in respiratory medicine,1
Trends in Biotechnology,1
Nippon Saikingaku Zasshi,1
Small Methods,1
International Journal of Nanotechnology,1
Visual Neuroscience,1
Advanced Journal of Emergency Medicine,1
Chinese Clinical Oncology,1
Journal of Emergency Medicine Trauma and Acute Care,1
Beilstein Journal of Organic Chemistry,1
Academic Pediatrics,1
Clínica e Investigación en Ginecología y Obstetricia,1
Aggressive Behavior,1
Journal of Veterinary Science,1
Journal of Alternative and Complementary Medicine,1
Journal of Traumatic Stress,1
European Journal of Pediatric Surgery,1
The Journal of Haemophilia Practice,1
Journal of Bangladesh College of Physicians and Surgeons,1
Molecular & Cellular Toxicology,1
Seminars in Respiratory and Critical Care Medicine,1
Journal of Electrophoresis,1
Journal of radiosurgery and SBRT,1
EMC - Medicina Riabilitativa,1
Journal of Pharmaceutical Health Services Research,1
Biogerontology,1
Precision Radiation Oncology,1
Chemical and Biological Technologies in Agriculture,1
Journal of Indian Academy of Oral Medicine and Radiology,1
Cancer Gene Therapy,1
The Japanese Journal of Rehabilitation Medicine,1
Translational Cancer Research,1
Journal of The Korean Society of Laryngology Phoniatrics and Logopedics,1
Вестник хирургии имени И. И. Грекова,1
Trauma und Berufskrankheit,1
Journal of Nursing Care Quality,1
The Journal of the American Osteopathic Association,1
journal of Diabetes Research and Clinical Metabolism,1
Cardiovascular Intervention and Therapeutics Japanese Edition,1
EMC - Cardiologie,1
Giornale Italiano di Dermatologia e Venereologia,1
International Journal of Obstetric Anesthesia,1
AJSP Review and Reports,1
Douleurs Évaluation - Diagnostic - Traitement,1
Journal of the Medical Library Association,1
Alzheimer's & Dementia,1
Fisioterapia e Pesquisa,1
Combinatorial Chemistry & High Throughput Screening,1
Journal of Muscle Foods,1
African Journal of Pharmacy and Pharmacology,1
Inmunología,1
Clinical Medicine Insights Endocrinology and Diabetes,1
Journal of National Institute of Neurosciences Bangladesh,1
Molecular and Cellular Neuroscience,1
Psychiatric Quarterly,1
Archives of Disease in Childhood - Education and Practice,1
International Journal for Parasitology Drugs and Drug Resistance,1
FEMS Microbiology Ecology,1
IEEE Reviews in Biomedical Engineering,1
"BMC Ear, Nose and Throat Disorders",1
Journal of Global Health,1
Journal of Diagnostic Medical Sonography,1
Aging & Mental Health,1
Birth Defects Research Part C Embryo Today Reviews,1
NeuroMolecular Medicine,1
Journal of Correctional Health Care,1
Frontiers in psychological and behavioral science,1
Neuroscience of Consciousness,1
Dentomaxillofacial Radiology,1
Health Care For Women International,1
International Journal of Communication Systems,1
Cardiocore,1
IET Intelligent Transport Systems,1
UroToday International Journal,1
Anaesthesia Cases,1
Statistical Applications in Genetics and Molecular Biology,1
Journal of Analytical Chemistry,1
Journal of Geriatrics and Palliative Care,1
Critical Reviews in Immunology,1
World Journal of Virology,1
Türk Pediatri Arşivi,1
The Lancet Planetary Health,1
Journal of Toxicology,1
Skin Appendage Disorders,1
Applied Optics,1
Journal of Bioscience and Bioengineering,1
Annals of the Russian academy of medical sciences,1
Jentashapir Journal of Health Research,1
Atmospheric Research,1
Molecular Imaging and Radionuclide Therapy,1
Journal of Alzheimer’s Disease & Parkinsonism,1
West Indian Medical Journal,1
Health An Interdisciplinary Journal for the Social Study of Health Illness and Medicine,1
La Revue Sage-Femme,1
Meat Science,1
SIAM Review,1
Archives of Environmental & Occupational Health,1
Journal of Neonatology,1
Journal of Fetal Medicine,1
ACS Biomaterials Science & Engineering,1
Macromolecular Symposia,1
Journal of Electrical and Computer Engineering,1
Nature Protocols,1
Polymer Degradation and Stability,1
Journal of Biopharmaceutical Statistics,1
Drug Metabolism and Personalized Therapy,1
International Journal of Injury Control and Safety Promotion,1
Infant Mental Health Journal,1
Health Outcomes Research in Medicine,1
Current Cancer Drug Targets,1
Technology in Cancer Research & Treatment,1
The Journals of Gerontology Series B,1
Green Chemistry,1
Rational Pharmacotherapy in Cardiology,1
The Lancet Digital Health,1
Adıyaman Üniversitesi Sağlık Bilimleri Dergisi,1
Plevra Bulteni,1
Journal of Smooth Muscle Research,1
Atmospheric Pollution Research,1
Official Journal of the Association of Medical Microbiology and Infectious Disease Canada,1
Genetics Research,1
Journal of Materials Science,1
European Psychologist,1
Evolutionary Bioinformatics,1
Journal of Food and Dairy Sciences,1
European Clinics in Obstetrics and Gynaecology,1
Journal of Clinical Engineering,1
Procedia Engineering,1
Global Public Health,1
Journal of Asthma and Allergy,1
Bioactive Carbohydrates and Dietary Fibre,1
Nature Ecology & Evolution,1
Indian Journal of Plastic Surgery,1
Biology of Reproduction,1
Orthopaedic Nursing,1
Enfermedades infecciosas y microbiologia clinica (English ed ),1
Molecular Ecology,1
Archives of Neuroscience,1
Critical Reviews in Environmental Science and Technology,1
Journal of Traditional and Complementary Medicine,1
Dementia & Neuropsychologia,1
Newborn and Infant Nursing Reviews,1
ImmunoHorizons,1
Translational Metabolic Syndrome Research,1
Chirality,1
Journal of Aerosol Medicine and Pulmonary Drug Delivery,1
Current Respiratory Medicine Reviews,1
AADE in Practice,1
European Journal of Organic Chemistry,1
Infection Ecology & Epidemiology,1
Clinical Nutrition Research,1
The Senior Care Pharmacist,1
Journal of Maintenance in the Addictions,1
European Journal of Hybrid Imaging,1
