id,title,year,doi
pub.1009184464,A Benchmark Data Set for Model-Based Glycemic Control in Critical Care,2008,10.1177/193229680800200409
pub.1094046288,Suitability of Synthetic Diamond Films for X-ray Dosimetry Applications,2008,10.1109/commad.2008.4802086
pub.1006799427,A prospective double-blind randomized trial comparing intraluminal ethanol with heparinized saline for the prevention of catheter-associated bloodstream infection in immunosuppressed haematology patients,2008,10.1093/jac/dkn284
pub.1077660829,Closing the audit loop is necessary to achieve compliance with evidence-based guidelines in the management of acute pancreatitis.,2008,
pub.1078577134,Accident rates at a busy diving centre.,2008,
pub.1031875809,Conductive Hearing Loss After Removal of Acoustic Neuroma,2008,10.1097/mao.0b013e31816fd715
pub.1045593362,Prototype system for enhancement of frontal chest radiographs using eigenimage processing,2008,10.1111/j.1440-1673.2008.01954.x
pub.1022262468,A RESTRICTED MAXIMUM LIKELIHOOD PROCEDURE FOR ESTIMATING THE VARIANCE FUNCTION OF AN IMMUNOASSAY,2008,10.1111/j.1467-842x.2008.00506.x
pub.1018054522,"Macrophage mediated protein hydroperoxide formation and lipid oxidation in low density lipoprotein are inhibited by the inflammation marker 7,8-dihydroneopterin",2008,10.1016/j.bbamcr.2008.02.010
pub.1003243455,Chronic suprapubic catheterization in the management of patients with spinal cord injuries: analysis of upper and lower urinary tract complications,2008,10.1111/j.1464-410x.2007.07404.x
pub.1045862213,Adiponectin attenuates endothelial dysfunction induced by oxidised low-density lipoproteins,2008,10.3132/dvdr.2008.017
pub.1077657854,Best practice for assessment of patients with varicose veins.,2008,
pub.1037037537,Using the lower limit of normal for the FEV1/FVC ratio reduces the misclassification of airway obstruction,2008,10.1136/thx.2008.098483
pub.1019420086,B-type natriuretic peptide infusions in acute myocardial infarction,2008,10.1136/hrt.2006.110239
pub.1027112350,Reproducibility of sonographic assessment of fetal liver length in diabetic pregnancies,2008,10.1002/uog.5298
pub.1050196009,Free Drug Metabolic Clearance in Elderly People,2008,10.2165/00003088-200847050-00002
pub.1033566957,Association of chromosome band 8q22 copy number gain with high grade invasive breast carcinomas by assessment of core needle biopsies,2008,10.1002/gcc.20545
pub.1024196504,Beyond TPMT: genetic influences on thiopurine drug responses in inflammatory bowel disease,2008,10.2217/17410541.5.3.233
pub.1003630133,A Qualitative Study of Youth Living With Crohn Disease,2008,10.1097/01.sga.0000324114.01651.65
pub.1007034362,Model-Based Insulin Sensitivity as a Sepsis Diagnostic in Critical Care,2008,10.1177/193229680800200317
pub.1015025070,Letter to the Editor,2008,10.1177/000348940811700511
pub.1041921787,Minimal‐Access Surgical Treatment of Necrotizing Pancreatitis and Pancreatic Abscess,2008,10.1002/9781444300123.ch32
pub.1077629855,Role of alcohol in maxillofacial fractures.,2008,
pub.1036119034,Carbohydrate antigen 19·9 accurately selects patients for laparoscopic assessment to determine resectability of pancreatic malignancy,2008,10.1002/bjs.6043
pub.1032421788,Air Travel Hypoxemia vs the Hypoxia Inhalation Test in Passengers With COPD,2008,10.1378/chest.07-1483
pub.1036160984,Cause-specific mortality in insulin-treated diabetic patients: A 20-year follow-up,2008,10.1016/j.diabres.2007.10.034
pub.1048998353,191: Inter-Relations Between B-Type Natriuretic Peptides & Vit D in Patients on Maintenance Peritoneal Dialysis & in Women Post-Partum,2008,10.1053/j.ajkd.2008.02.200
pub.1053049087,Implementation and evaluation of the SPRINT protocol for tight glycaemic control in critically ill patients: a clinical practice change,2008,10.1186/cc6868
pub.1038565317,Multiple cranial nerve palsies as the presenting features of prostate carcinoma,2008,10.1111/j.1440-1673.2008.01943.x
pub.1053516139,Chronic Dyspnea and Wheezing in a 46-Year-Old Nonsmoker,2008,10.1378/chest.07-1847
pub.1040431085,Development and validation of a stereoselective liquid chromatography–tandem mass spectrometry assay for quantification of S- and R-metoprolol in human plasma,2008,10.1016/j.jchromb.2008.02.006
pub.1008938613,Plasma retinol-binding protein is unlikely to be a useful marker of insulin resistance,2008,10.1016/j.diabres.2007.12.002
pub.1011201608,Direct Stenting With the TAXUS Liberté Drug-Eluting Stent Results From the TAXUS ATLAS DIRECT STENT Study,2008,10.1016/j.jcin.2008.01.003
pub.1035270866,Staging laparoscopy for cholangiocarcinoma,2008,10.1080/13651820801992690
pub.1005314508,All-cause mortality in insulin-treated diabetic patients: A 20-year follow-up,2008,10.1016/j.diabres.2007.10.033
pub.1008572012,Management of Duodenal Adenomas Involving the Ampulla of Vater – A Warning against Limited Resection,2008,10.1159/000119321
pub.1015557698,Acute longus colli calcific tendonitis causing neck pain and dysphagia,2008,10.1016/j.otohns.2007.12.004
pub.1050648482,TREATMENT DELAYS FOR PATIENTS EXITING AN AORTIC ANEURYSM SURVEILLANCE PROGRAMME,2008,10.1111/j.1445-2197.2007.04391.x
pub.1018852040,A Monte Carlo model of an industrial gauge for radiation protection purposes,2008,10.1007/bf03178452
pub.1050535070,"418: Tuberculous (TB) meningitis in Auckland Hospital 1965–2004: epidemiology, delays in treatment and complications",2008,10.1016/j.jocn.2007.07.031
pub.1045793938,Invasive vulval cancer,2008,10.1016/j.ogrm.2008.01.006
pub.1031167608,A Pilot Study of Respiration and Swallowing Integration in Parkinson’s Disease: “On” and “Off” Levodopa,2008,10.1007/s00455-007-9100-9
pub.1040631908,Sports-Related Maxillofacial Fractures Over an 11-Year Period,2008,10.1016/j.joms.2007.08.018
pub.1038461271,Extended Radical Resection: The Choice for Locally Recurrent Rectal Cancer,2008,10.1007/s10350-007-9152-9
pub.1032245407,Simulation and initial proof-of-concept validation of a glycaemic regulation algorithm in critical care,2008,10.1016/j.conengprac.2007.04.009
pub.1012885774,"A clinical and biochemical score for mortality prediction in patients with acute dyspnoea: derivation, validation and incorporation into a bedside programme",2008,10.1136/hrt.2007.128132
pub.1077608630,Informed consent for vascular intervention: completing one audit loop.,2008,
pub.1077608628,Survey of clinical echocardiography in New Zealand (SCANZ).,2008,
pub.1077608631,Endovascular repair of mycotic aortic aneurysms.,2008,
pub.1018060937,The Impact of Parameter Identification Methods on Drug Therapy Control in an Intensive Care Unit,2008,10.2174/1874431100802010092
pub.1064290072,"Long-term DHEA replacement in primary adrenal insufficiency: a randomized, controlled trial.",2008,10.1210/jc.2007-1134
pub.1004744347,Papillary Fibroelastoma of the Aortic Valve: Surgical Excision for Potential Embolism,2008,10.1016/j.hlc.2006.10.015
pub.1016991715,"Dissociation of neopterin and 7,8-dihydroneopterin from plasma components before HPLC analysis",2008,10.1016/j.jchromb.2007.12.019
pub.1049369330,Branch-Type Intraductal Papillary Mucinous Neoplasms,2008,10.1007/s00268-007-9295-9
pub.1046479422,414: 70% Ethanol Locks in the Role of Preventing/Treating Catheter Related Bacteraemia,2008,10.1016/j.bbmt.2007.12.424
pub.1035952963,Validation of linear cerebral atrophy markers in multiple sclerosis,2008,10.1016/j.jocn.2007.02.089
pub.1051379753,Amino-Terminal Pro–B-Type Natriuretic Peptide Testing in Patients with Diabetes Mellitus and with Systemic Hypertension,2008,10.1016/j.amjcard.2007.11.015
pub.1011620034,Stochastic modelling of insulin sensitivity and adaptive glycemic control for critical care,2008,10.1016/j.cmpb.2007.04.006
pub.1032857163,Population‐based study of local surgery for rectal cancer (Br J Surg 2007; 94: 1421–1426),2008,10.1002/bjs.6150
pub.1011288541,Biology of the Natriuretic Peptides,2008,10.1016/j.amjcard.2007.11.012
pub.1026563324,Introduction,2008,10.1016/j.amjcard.2007.11.011
pub.1042010474,"The Impact of Splenectomy on Outcome After Resection for Colorectal Cancer: A Multicenter, Nested, Paired Cohort Study",2008,10.1007/s10350-007-9139-6
pub.1088837364,Preface,2008,10.1093/med/9780199299423.002.0005
pub.1088837366,Symbols and abbreviations,2008,10.1093/med/9780199299423.002.0009
pub.1077592511,Written advice can provide a safe and acceptable alternative to new patient assessment for selected referrals to haematologists,2008,10.5694/j.1326-5377.2008.tb01495.x
pub.1024438755,CARDIAC CT ANGIOGRAPHY FOR DETECTION OF CORONARY ARTERY DISEASE—PREVALENCE OF INCIDENTAL FINDINGS,2008,10.1016/j.hlc.2008.03.053
pub.1010028213,CARDIAC RESYNCHRONISATION THERAPY: THE CHRISTCHURCH EXPERIENCE,2008,10.1016/j.hlc.2008.03.008
pub.1032591711,NOT ANOTHER POSTPONEMENT OF SURGERY! ANXIETY AND DEPRESSION IN PRE-OPERATIVE ELECTIVE CORONARY ARTERY BYPASS GRAFT (CABG) PATIENTS,2008,10.1016/j.hlc.2008.03.012
pub.1021198890,Does observer bias contribute to variations in the rate of retinopathy of prematurity between centres?,2008,10.1111/j.1442-9071.2007.01652.x
pub.1009426558,Ethanol lock therapy to treat tunnelled central venous catheter-associated blood stream infections: Results from a prospective trial,2008,10.1080/00365540701756953
pub.1044736043,COMPARISON OF INTRATHORACIC IMPEDANCE WITH DIRECT LEFT ATRIAL PRESSURE IN CHRONIC HEART FAILURE,2008,10.1016/j.hlc.2008.03.054
pub.1041648766,MULTIMODALITY IMAGING—ITS USE IN THE DIAGNOSIS AND TREATMENT OF BIVENTRICULAR OUTFLOW TRACT OBSTRUCTION IN A PATIENT WITH LEOPARD SYNDROME,2008,10.1016/j.hlc.2008.03.052
pub.1002355314,Specific and nonspecific comorbidity in anorexia nervosa,2008,10.1002/eat.20463
pub.1037233319,SERIAL DOPPLER ECHOCARDIOGRAPHY AND TISSUE DOPPLER IMAGING MEASUREMENTS CAN ACCURATELY DETECT ELEVATED DIRECTLY MEASURED LEFT ATRIAL PRESSURE IN CHRONIC HEART FAILURE,2008,10.1016/j.hlc.2008.03.004
pub.1014858148,Toxicity from the recreational use of 1-benzylpiperazine,2008,10.1080/15563650802307602
pub.1005981326,THE REAL LIFE EXPERIENCE OF EVEROLIMUS ELUTING CORONARY STENT: “THE APPLIANCE OF XIENCE”,2008,10.1016/j.hlc.2008.03.021
pub.1025550288,"Prevalence of traumatic brain injury among children, adolescents and young adults: Prospective evidence from a birth cohort",2008,10.1080/02699050801888824
pub.1027512942,OUTCOMES OF PULMONARY VEIN ISOLATION ABLATION FOR ATRIAL FIBRILLATION,2008,10.1016/j.hlc.2008.03.055
pub.1077616897,The Use of Epidural Analgesia in a New Zealand Tertiary Hospital before and after Publication of the Master Study,2008,10.1177/0310057x0803600114
pub.1014417421,THE NEW ZEALAND HEART FAILURE REGISTRY: EARLY OBSERVATIONS,2008,10.1016/j.hlc.2008.03.028
pub.1026411696,Mismatch Repair Protein Expression in Ovine Intestinal Adenocarcinomas,2008,10.1354/vp.45-1-3
pub.1022594576,INCREASED NEUTROPHIL AND MONOCYTE DEGRANULATION WITH RELEASE OF INTRACELLULAR LEUCOCYTE ELASTASE AND MYELOPEROXIDASE IN ACUTE ST ELEVATION MYOCARDIAL INFARCTION,2008,10.1016/j.hlc.2008.03.003
pub.1034272350,INTRA-AORTIC BALLOON COUNTER-PULSATION USE AT TWO TERTIARY REFERRAL CENTRES IN THE SOUTH ISLAND,2008,10.1016/j.hlc.2008.03.059
pub.1015035572,Cardiac CT Angiography for Detection of Coronary Artery Disease—Prevalence of Incidental Findings,2008,10.1016/j.hlc.2008.05.111
pub.1050834050,Serial Doppler Echocardiography and Tissue Doppler Imaging Measurements can Accurately Detect Elevated Directly Measured Left Atrial Pressure in Chronic Heart Failure,2008,10.1016/j.hlc.2008.05.084
pub.1044586737,Prediction Validation of Two Glycaemic Control Models in Critical Care,2008,10.3182/20080706-5-kr-1001.01363
pub.1013799001,Cardiovascular Modelling and Identification in Septic Shock - Experimental validation,2008,10.3182/20080706-5-kr-1001.01362
pub.1004090469,"Gender, and Anxiety and Depression in Elective Coronary Artery Bypass Graft (CABG) Patients While Waiting for, and After Postponement of Surgery",2008,10.1016/j.hlc.2008.05.159
pub.1039106980,Comparison of Intrathoracic Impedance with Direct Left Atrial Pressure in Chronic Heart Failure,2008,10.1016/j.hlc.2008.05.169
pub.1015650401,Multimodality Imaging—Its use in the Diagnosis and Treatment of Biventricular Outflow Tract Obstruction in a Patient with LEOPARD Syndrome,2008,10.1016/j.hlc.2008.05.112
pub.1047181021,Increased Systemic and Local Neutrophil and Monocyte Degranulation in Patients Undergoing Primary Percutaneous Coronary Intervention for Acute ST Elevation Myocardial Infarction,2008,10.1016/j.hlc.2008.05.255
pub.1032657816,The Real Life Experience of Everolimus Eluting Coronary Stent: “The Appliance of XIENCE”,2008,10.1016/j.hlc.2008.05.394
pub.1027335485,Direct Left Atrial Pressure Monitoring in Ambulatory Heart Failure Patients,2007,10.1161/circulationaha.107.702191
pub.1034426511,Vancomycin Therapy for Severe Clostridium difficile—Associated Diarrhea,2007,10.1086/523719
pub.1001598516,Analysis of bifurcation lesions treated with novel drug‐eluting dedicated bifurcation stent system: Intravascular ultrasound results of the AXXESS PLUS trial,2007,10.1002/ccd.21269
pub.1077583077,A case of recurrent pyogenic granuloma.,2007,
pub.1027787792,Differences in the definition of internal target volumes using slow CT alone or in combination with thin-slice CT under breath-holding conditions during the planning of stereotactic radiotherapy for lung cancer,2007,10.1016/j.radonc.2007.10.010
pub.1012498632,Management of constrictive pericarditic in the 21st century,2007,10.1007/s11936-007-0038-x
pub.1012464915,Epidural Complications across the Globe,2007,10.1097/01.anes.0000290596.95937.5a
pub.1015514969,Intratympanic Versus Intravenous Delivery of Methylprednisolone to Cochlear Perilymph,2007,10.1097/mao.0b013e31815aee21
pub.1040975035,IL23R R381Q and ATG16L1 T300A Are Strongly Associated With Crohn's Disease in a Study of New Zealand Caucasians With Inflammatory Bowel Disease,2007,10.1111/j.1572-0241.2007.01525.x
pub.1049958484,Intramural haematoma of the thoracic aorta: Rupture and endoluminal exclusion,2007,10.1111/j.1440-1673.2007.01764.x
pub.1034600666,The Impact of Obesity on Outcome after Major Colorectal Surgery,2007,10.1007/s10350-007-9051-0
pub.1077609513,Why is cultural safety essential in health care?,2007,
pub.1010853674,Developing the image interpretation skills of South Pacific radiographers: A joint WHO/RANZCR/ISRRT project,2007,10.1111/j.1440-1673.2007.01889.x
pub.1126793280,Post-Consolidation Immunotherapy with Histamine Dihydrochloride and Interleukin-2 in AML: Long Term Follow-Up of Leukemia-Free Survival and Overall Survival.,2007,10.1182/blood.v110.11.1846.1846
pub.1013727642,Severe enteropathy among patients with stage II/III colon cancer treated on a randomized trial of bolus 5‐fluorouracil/leucovorin plus or minus oxaliplatin,2007,10.1002/cncr.23013
pub.1032749856,A PORCINE MODEL OF BLADDER OUTLET OBSTRUCTION INCORPORATING RADIO‐TELEMETERED CYSTOMETRY,2007,10.1111/j.1464-410x.2007.07248_4.x
pub.1017008382,Cross-reactivities of macroprolactin and big-prolactin in three commercial immunoassays for prolactin: A chromatographic analysis,2007,10.1016/j.clinbiochem.2007.08.002
