issn,year,publisher,id,journal.id,journal.title
"['0039-6109', '1558-3171']",2014,Elsevier,pub.1017748849,jour.1007117,Surgical Clinics of North America
"['1434-5161', '1435-232X']",2014,Springer Nature,pub.1031356907,jour.1294984,Journal of Human Genetics
"['0300-0664', '1365-2265']",2014,Wiley,pub.1001710041,jour.1016108,Clinical Endocrinology
"['0301-4851', '1573-4978']",2014,Springer Nature,pub.1007715139,jour.1018503,Molecular Biology Reports
"['1094-7159', '1525-1403']",2014,Wiley,pub.1046813289,jour.1117911,Neuromodulation Technology at the Neural Interface
"['0019-5456', '0973-7693']",2014,Springer Nature,pub.1011274183,jour.1019636,The Indian Journal of Pediatrics
"['0269-9052', '1362-301X']",2014,Taylor & Francis,pub.1030048804,jour.1097377,Brain Injury
"['1567-567X', '2168-5789', '1573-8744']",2014,Springer Nature,pub.1028615191,jour.1016394,Journal of Pharmacokinetics and Pharmacodynamics
"['2210-7401', '2210-741X']",2014,Elsevier,pub.1020806490,jour.1044742,Clinics and Research in Hepatology and Gastroenterology
"['0197-3851', '1097-0223']",2014,Wiley,pub.1047203357,jour.1092517,Prenatal Diagnosis
"['0172-8172', '1437-160X']",2014,Springer Nature,pub.1008988288,jour.1093123,Rheumatology International
"['1521-690X', '1878-1594']",2014,Elsevier,pub.1032141983,jour.1023270,Best Practice & Research Clinical Endocrinology & Metabolism
"['1079-5642', '1524-4636']",2014,Wolters Kluwer,pub.1008298204,jour.1100952,Arteriosclerosis Thrombosis and Vascular Biology
"['0804-4643', '1479-683X']",2014,Bioscientifica,pub.1005593066,jour.1358103,European Journal of Endocrinology
"['1857-9655', '1857-5773']",2014,ID Design 2012/DOOEL Skopje,pub.1024997419,jour.1042490,Open Access Macedonian Journal of Medical Sciences
"['1943-3875', '1943-3883']",2014,Thieme,pub.1057312050,jour.1044230,Craniomaxillofacial Trauma & Reconstruction
"['0423-104X', '2299-8306']",2014,VM Media SP. zo.o VM Group SK,pub.1073037526,jour.1017101,Endokrynologia Polska
"['0009-9120', '1873-2933']",2014,Elsevier,pub.1053393023,jour.1008871,Clinical Biochemistry
"['1549-3296', '1552-4965']",2014,Wiley,pub.1033852036,jour.1034618,Journal of Biomedical Materials Research Part A
"['0926-9959', '1468-3083']",2014,Wiley,pub.1033403520,jour.1103093,Journal of the European Academy of Dermatology and Venereology
"['1743-4440', '1745-2422']",2014,Taylor & Francis,pub.1029563077,jour.1034383,Expert Review of Medical Devices
"['0816-4622', '1444-0938']",2014,Wiley,pub.1012703204,jour.1057691,Clinical and Experimental Optometry
"['0002-9270', '1572-0241']",2014,Wolters Kluwer,pub.1052992541,jour.1019809,The American Journal of Gastroenterology
"['1624-0693', '2496-6142', '1951-6959']",2014,Lavoisier,pub.1015829565,jour.1295852,Médecine Intensive Réanimation
"['0025-7753', '1578-8989']",2014,Elsevier,pub.1049005180,jour.1017857,Medicina Clínica
"['2352-0779', '2352-0787']",2014,Wolters Kluwer,pub.1019942515,jour.1050352,Urology Practice
['0194-3898'],2014,Wolters Kluwer,pub.1042277543,jour.1125339,Postgraduate Obstetrics & Gynecology
"['0025-7753', '1578-8989']",2014,Elsevier,pub.1044650273,jour.1017857,Medicina Clínica
"['0271-5333', '1527-1323']",2014,Radiological Society of North America (RSNA),pub.1046971852,jour.1093878,Radio Graphics
"['1590-8658', '1878-3562']",2014,Elsevier,pub.1039971949,jour.1297376,Digestive and Liver Disease
"['0022-0795', '1479-6805']",2014,Bioscientifica,pub.1028841837,jour.1017739,Journal of Endocrinology
"['1073-449X', '1535-4970']",2014,American Thoracic Society,pub.1046407882,jour.1017031,American Journal of Respiratory and Critical Care Medicine
"['0009-7322', '1524-4539']",2014,Wolters Kluwer,pub.1037558062,jour.1009570,Circulation
"['0931-0509', '1460-2385']",2014,Oxford University Press (OUP),pub.1017945530,jour.1016325,"Nephrology,Dialysis and Transplantation"
"['0959-8138', '1756-1833']",2014,BMJ,pub.1037625094,jour.1017377,The BMJ
"['1040-5488', '1538-9235']",2014,Wolters Kluwer,pub.1012739154,jour.1013320,Optometry and Vision Science
"['0019-6061', '0974-7559']",2014,Springer Nature,pub.1010425536,jour.1077082,Indian Pediatrics
"['1758-4299', '2641-5321']",2014,Future Science Group,pub.1047687396,jour.1037354,Clinical Lipidology and Metabolic Disorders
"['0360-3997', '1573-2576']",2014,Springer Nature,pub.1028346469,jour.1084792,Inflammation
"['1364-8535', '1466-609X']",2014,Springer Nature,pub.1005319007,jour.1117766,Critical Care
['1957-2557'],2014,Elsevier,pub.1046592368,jour.1040067,Médecine des Maladies Métaboliques
"['0266-4356', '1532-1940']",2014,Elsevier,pub.1026929430,jour.1018128,British Journal of Oral and Maxillofacial Surgery
"['1078-0998', '1536-4844']",2014,Oxford University Press (OUP),pub.1012712223,jour.1114191,Inflammatory Bowel Diseases
"['1879-7261', '1879-727X']",2014,Elsevier,pub.1046863663,jour.1043523,Annales Francaises d'Oto-Rhino-Laryngologie et de Pathologie Cervico-Faciale
"['0269-9052', '1362-301X']",2014,Taylor & Francis,pub.1007773727,jour.1097377,Brain Injury
"['0167-8140', '1879-0887']",2014,Elsevier,pub.1013468887,jour.1094728,Radiotherapy and Oncology
"['0399-077X', '1769-6690']",2014,Elsevier,pub.1049356538,jour.1014824,Médecine et Maladies Infectieuses
"['0002-8703', '1097-6744']",2014,Elsevier,pub.1038466454,jour.1017004,American Heart Journal
"['0269-9052', '1362-301X']",2014,Taylor & Francis,pub.1009044759,jour.1097377,Brain Injury
"['0009-8981', '1873-3492']",2014,Elsevier,pub.1004312250,jour.1055382,Clinica Chimica Acta
"['0112-1642', '1179-2035']",2014,Springer Nature,pub.1049644488,jour.1095007,Sports Medicine
"['0009-8981', '1873-3492']",2014,Elsevier,pub.1010684270,jour.1055382,Clinica Chimica Acta
"['1462-8910', '1463-1318']",2014,Wiley,pub.1039120938,jour.1020799,Colorectal Disease
"['0885-3177', '1536-4828']",2014,Wolters Kluwer,pub.1023288510,jour.1096425,Pancreas
"['0194-5998', '1097-6817']",2014,SAGE Publications,pub.1063774193,jour.1312301,Otolaryngology
"['1010-5182', '1878-4119']",2014,Elsevier,pub.1028799239,jour.1016873,Journal of Cranio-Maxillofacial Surgery
"['0899-3459', '1536-1004']",2014,Wolters Kluwer,pub.1060344172,jour.1099621,Topics in Magnetic Resonance Imaging
"['0012-1622', '1469-8749']",2014,Wiley,pub.1045809591,jour.1001475,Developmental Medicine & Child Neurology
"['0300-8126', '1439-0973']",2014,Springer Nature,pub.1022560747,jour.1016707,Infection
"['0755-4982', '2213-0276']",2014,Elsevier,pub.1043319886,jour.1010855,Annales de Médecine Interne
"['1043-3074', '1097-0347']",2014,Wiley,pub.1019168571,jour.1098945,Head & Neck
"['0954-3007', '1476-5640']",2014,Springer Nature,pub.1051545943,jour.1097936,European Journal of Clinical Nutrition
"['1879-7296', '1879-730X']",2014,Elsevier,pub.1007594352,jour.1043525,European Annals of Otorhinolaryngology Head and Neck Diseases
"['0936-8051', '1434-3916']",2014,Springer Nature,pub.1018260391,jour.1087582,Archives of Orthopaedic and Trauma Surgery
"['2040-6207', '2040-6215']",2014,SAGE Publications,pub.1045134715,jour.1044488,Therapeutic Advances in Hematology
"['0964-6906', '1460-2083']",2014,Oxford University Press (OUP),pub.1044250222,jour.1102504,Human Molecular Genetics
"['0021-972X', '1945-7197']",2014,The Endocrine Society,pub.1064294696,jour.1017738,The Journal of Clinical Endocrinology & Metabolism
"['8750-7587', '1522-1601']",2014,American Physiological Society,pub.1024376673,jour.1017950,Journal of Applied Physiology
"['1931-7212', '1931-7220']",2014,Springer Nature,pub.1051612973,jour.1038331,Current Bladder Dysfunction Reports
"['0968-0160', '1873-5800']",2014,Elsevier,pub.1019935094,jour.1111849,The Knee
"['0032-1052', '1529-4242']",2014,Wolters Kluwer,pub.1048777168,jour.1345339,Plastic & Reconstructive Surgery
"['0095-9618', '1531-5053', '0278-2391']",2014,Elsevier,pub.1005609072,jour.1013016,Journal of Oral and Maxillofacial Surgery
"['0020-9554', '1432-1289']",2014,Springer Nature,pub.1048607124,jour.1014429,Der Internist
"['0004-5632', '1758-1001']",2014,SAGE Publications,pub.1034507597,jour.1015341,Annals of Clinical Biochemistry International Journal of Laboratory Medicine
"['0029-6643', '1753-4887']",2014,Oxford University Press (OUP),pub.1023720652,jour.1017862,Nutrition Reviews
"['0032-5473', '1469-0756']",2014,BMJ,pub.1024624569,jour.1013019,Postgraduate Medical Journal
"['0968-0160', '1873-5800']",2014,Elsevier,pub.1019217006,jour.1111849,The Knee
"['0284-186X', '1651-226X']",2014,Taylor & Francis,pub.1046596350,jour.1000063,Acta Oncologica
"['1568-9972', '1873-0183']",2014,Elsevier,pub.1013914793,jour.1029983,Autoimmunity Reviews
"['1749-6403', '2052-2207']",2014,Mark Allen Group,pub.1064773647,jour.1043266,British Journal of Cardiac Nursing
"['1568-7767', '1572-980X']",2014,Springer Nature,pub.1046359938,jour.1033127,Phytochemistry Reviews
"['0885-6222', '1099-1077']",2014,Wiley,pub.1022764702,jour.1096903,Human Psychopharmacology Clinical and Experimental
"['1015-6305', '1750-3639']",2014,Wiley,pub.1026571096,jour.1103130,Brain Pathology
"['0014-2972', '1365-2362']",2014,Wiley,pub.1043687322,jour.1013580,Archiv für Klinische Medizin
"['0007-0912', '1471-6771']",2014,Elsevier,pub.1038946649,jour.1017306,British Journal of Anaesthesia
"['1534-8644', '1559-0119']",2014,Springer Nature,pub.1023218980,jour.1030071,Clinical Reviews in Bone and Mineral Metabolism
"['0816-4622', '1444-0938']",2014,Wiley,pub.1020295791,jour.1057691,Clinical and Experimental Optometry
"['1465-9301', '2052-2932']",2014,Mark Allen Group,pub.1064832178,jour.1021882,Nursing and Residential Care
"['0742-2822', '1540-8175']",2014,Wiley,pub.1023381376,jour.1095881,Echocardiography
"['0022-3573', '2042-7158']",2014,Wiley,pub.1002037051,jour.1358106,Journal of Pharmacy and Pharmacology
['1932-6203'],2014,Public Library of Science (PLoS),pub.1004327190,jour.1037553,PLoS ONE
"['2576-098X', '2169-8287']",2014,American Society for Microbiology,pub.1021608126,jour.1047634,Microbiology Resource Announcements
"['0007-0912', '1471-6771']",2014,Elsevier,pub.1034281394,jour.1017306,British Journal of Anaesthesia
"['1474-0338', '1744-764X']",2014,Taylor & Francis,pub.1046302692,jour.1031779,Expert Opinion on Drug Safety
"['0300-0605', '1473-2300']",2014,SAGE Publications,pub.1028144389,jour.1016094,Journal of International Medical Research
"['1863-2521', '1863-2548']",2014,British Editorial Society of Bone & Joint Surgery,pub.1037280083,jour.1038915,Journal of Children's Orthopaedics
"['0160-6891', '1098-240X']",2014,Wiley,pub.1039608975,jour.1088203,Research in Nursing & Health
"['0093-7754', '1532-8708']",2014,Elsevier,pub.1031003699,jour.1019757,Seminars in Oncology
"['0167-8140', '1879-0887']",2014,Elsevier,pub.1015338179,jour.1094728,Radiotherapy and Oncology
"['1175-3277', '1179-187X']",2014,Springer Nature,pub.1046084293,jour.1024601,American Journal of Cardiovascular Drugs
"['0167-8140', '1879-0887']",2014,Elsevier,pub.1049028152,jour.1094728,Radiotherapy and Oncology
['1937-5719'],2014,,pub.1078852373,jour.1037304,Eplasty
['1932-6203'],2014,Public Library of Science (PLoS),pub.1028615715,jour.1037553,PLoS ONE
"['0066-4308', '1545-2085']",2014,Annual Reviews,pub.1016595575,jour.1017235,Annual Review of Psychology
"['0931-0509', '1460-2385']",2014,Oxford University Press (OUP),pub.1049708002,jour.1016325,"Nephrology,Dialysis and Transplantation"
"['0969-8043', '1872-9800']",2014,Elsevier,pub.1006513257,jour.1297463,Applied Radiation and Isotopes
"['1053-4296', '1532-9461']",2014,Elsevier,pub.1012080723,jour.1102037,Seminars in Radiation Oncology
"['1542-3565', '1542-7714']",2014,Elsevier,pub.1006437717,jour.1031710,Clinical Gastroenterology and Hepatology
"['0910-8327', '1615-2573']",2014,Springer Nature,pub.1040821113,jour.1095887,Heart and Vessels
"['0003-2409', '1365-2044']",2014,Wiley,pub.1018599851,jour.1017032,Anaesthesia
"['0885-6222', '1099-1077']",2014,Wiley,pub.1006130600,jour.1096903,Human Psychopharmacology Clinical and Experimental
"['0828-282X', '1916-7075']",2014,Elsevier,pub.1016805770,jour.1095806,Canadian Journal of Cardiology
"['0090-9556', '1521-009X', '1521-009x (online)', '1521-009X (Online)']",2014,American Society for Pharmacology & Experimental Therapeutics (ASPET),pub.1006398665,jour.1105655,Drug Metabolism and Disposition
"['0803-9488', '1502-4725']",2014,Taylor & Francis,pub.1022345061,jour.1018200,Nordic Journal of Psychiatry
"['1123-6337', '1128-045X']",2014,Springer Nature,pub.1032331851,jour.1116006,Techniques in Coloproctology
"['0968-0160', '1873-5800']",2014,Elsevier,pub.1022407503,jour.1111849,The Knee
"['0030-6002', '1788-6120']",2014,Akademiai Kiado Zrt.,pub.1067893465,jour.1017867,Orvosi Hetilap
"['0399-077X', '1769-6690']",2014,Elsevier,pub.1037780853,jour.1014824,Médecine et Maladies Infectieuses
"['0179-0358', '1437-9813']",2014,Springer Nature,pub.1019667812,jour.1096464,Pediatric Surgery International
"['0317-1671', '2057-0155']",2014,Cambridge University Press (CUP),pub.1007967386,jour.1019434,Canadian Journal of Neurological Sciences / Journal Canadien des Sciences Neurologiques
"['0171-5216', '1432-1335']",2014,Springer Nature,pub.1030331466,jour.1313647,Journal of Cancer Research and Clinical Oncology
"['1546-1440', '1558-349X']",2014,Elsevier,pub.1012235822,jour.1032868,Journal of the American College of Radiology
"['1055-3207', '1558-5042']",2014,Elsevier,pub.1002740059,jour.1102730,Surgical Oncology Clinics of North America
"['0300-8932', '1579-2242']",2014,Elsevier,pub.1000456680,jour.1018601,Revista Española de Cardiología
"['1078-0998', '1536-4844']",2014,Oxford University Press (OUP),pub.1029072020,jour.1114191,Inflammatory Bowel Diseases
"['0267-6605', '1878-6979', '0142-9612', '1878-5905']",2014,Elsevier,pub.1046320804,jour.1097145,Biomaterials
['1885-5857'],2014,Elsevier,pub.1049455078,jour.1047173,Revista Española de Cardiología (English Edition)
"['1346-9843', '1347-4820']",2014,Japanese Circulation Society,pub.1028692739,jour.1319807,Circulation Journal
"['1007-9327', '2219-2840']",2014,Baishideng Publishing Group,pub.1071370990,jour.1020753,World Journal of Gastroenterology
['1949-8462'],2014,Baishideng Publishing Group,pub.1072525276,jour.1043917,World Journal of Cardiology
"['0748-7711', '1938-1352']",2014,Journal of Rehabilitation Research & Development,pub.1068245269,jour.1094863,The Journal of Rehabilitation Research and Development
"['0896-2960', '2162-6553']",2014,Begell House,pub.1068132734,jour.1100465,Critical Reviews in Physical and Rehabilitation Medicine
"['2229-5097', '2152-7806']",2014,Scientific Scholar,pub.1037015128,jour.1043824,Surgical Neurology International
"['2090-3480', '2090-3499']",2014,Hindawi,pub.1006462875,jour.1045434,Advances in Preventive Medicine
['2146-3654'],2014,AVES Publishing,pub.1072874043,jour.1146960,Journal of Marmara University Institute of Health Sciences
"['2231-0746', '2249-3816']",2014,Wolters Kluwer,pub.1030887565,jour.1047820,Annals of Maxillofacial Surgery
"['0974-7796', '0974-7834']",2014,Wolters Kluwer,pub.1002835955,jour.1041715,Urology Annals
"['0975-8844', '2320-4737']",2014,Wolters Kluwer,pub.1031818893,jour.1045177,Journal of Orofacial Sciences
"['2163-9914', '2164-005X']",2014,Scientific Research Publishing,pub.1072389534,jour.1048731,Open Journal of Rheumatology and Autoimmune Diseases
"['1007-9327', '2219-2840']",2014,Baishideng Publishing Group,pub.1071370485,jour.1020753,World Journal of Gastroenterology
['1676-5680'],2014,Genetics and Molecular Research,pub.1072392200,jour.1032009,Genetics and Molecular Research
"['0513-5796', '1976-2437']",2014,Yonsei University College of Medicine (KAMJE),pub.1017291331,jour.1019290,Yonsei Medical Journal
['2218-6182'],2014,Baishideng Publishing Group,pub.1072758747,jour.1052960,World Journal of Anesthesiology
"['2155-6156', '21556156']",2014,OMICS International,pub.1037621215,jour.1044500,Journal of Diabetes & Metabolism
"['0257-2753', '1421-9875']",2014,Karger Publishers,pub.1031601151,jour.1096827,Digestive Diseases
"['2305-218X', '2309-4745']",2014,Media Sphere Publishing Group,pub.1068277012,jour.1053227,Onkologiya Zhurnal imeni P A Gertsena
"['2314-6133', '2314-6141']",2014,Hindawi,pub.1050384297,jour.1047896,BioMed Research International
"['1007-9327', '2219-2840']",2014,Baishideng Publishing Group,pub.1071371342,jour.1020753,World Journal of Gastroenterology
"['1007-9327', '2219-2840']",2014,Baishideng Publishing Group,pub.1071370426,jour.1020753,World Journal of Gastroenterology
['1948-9358'],2014,Baishideng Publishing Group,pub.1078898428,jour.1044424,World Journal of Diabetes
['2222-0682'],2014,Baishideng Publishing Group,pub.1073063976,jour.1049857,World Journal of Methodology
"['1007-9327', '2219-2840']",2014,Baishideng Publishing Group,pub.1071371653,jour.1020753,World Journal of Gastroenterology
['2218-5836'],2014,Baishideng Publishing Group,pub.1072758486,jour.1046253,World Journal of Orthopedics
"['2005-3711', '1598-7876']",2014,Korean Neurosurgical Society,pub.1006276885,jour.1039679,Journal of Korean Neurosurgical Society
['2162-0989'],2014,Asia Pacific Academy of Ophthalmology,pub.1009827361,jour.1284288,Asia-Pacific Journal of Ophthalmology
"['1007-9327', '2219-2840']",2014,Baishideng Publishing Group,pub.1071370793,jour.1020753,World Journal of Gastroenterology
['1948-9358'],2014,Baishideng Publishing Group,pub.1072397487,jour.1044424,World Journal of Diabetes
"['2093-596X', '2093-5978']",2014,Korean Endocrine Society (KAMJE),pub.1018677168,jour.1371280,Endocrinology and Metabolism
"['2161-0444', '21610444']",2014,OMICS International,pub.1006668503,jour.1047560,Medicinal Chemistry
"['2090-6501', '2090-651X']",2014,Hindawi,pub.1018478495,jour.1046274,Case Reports in Endocrinology
"['0257-2753', '1421-9875']",2014,Karger Publishers,pub.1023982034,jour.1096827,Digestive Diseases
"['0513-5796', '1976-2437']",2014,Yonsei University College of Medicine (KAMJE),pub.1000635777,jour.1019290,Yonsei Medical Journal
